area;ciudad;conglomerado;panelm;vivienda;hogar;p01;p02;p03;p04;p05a;p05b;p06;p07;p08;p081;p085;p09;p10a;p10b;p11;p12a;p12b;p15;p15aa;p15ab;cod_inf;p20;p21;p22;p23;p232;p233;p24;p25;p26;p27;p28;p29;p29a;p30;p31;p32;p33;p34;p35;p36;p37;p38;p39;p40;p41;p42;p421;p422;p42a;p43;p44a;p44b;p44c;p44d;p44e;p44f;p44g;p44h;p44i;p44j;p44k;p45;p46;p47a;p47b;p48;p49;p50;p51a;p51b;p51c;p52;p53;p54;p54a;p55;p56a;p56b;p57;p58;p61b1;p63;p64a;p64b;p65;p66;p67;p68a;p68b;p69;p70a;p70b;p71a;p71b;p72a;p72b;p73a;p73b;p74a;p74b;p75;p76;p77;p78;sd01;sd021;sd022;sd023;sd024;sd025;sd026;sd027;sd028;sd029;sd0210;sd0211;sd03;sp01;sp02a;sp02b;sp02c;sp02d;sp02e;sp02f;sp02g;sp02h;sp02i;sp02j;sp02k;sp02l;sp02m;sp02n;ced01a;estrato;fexp;nnivins;ingrl;ingpc;pobreza;epobreza;condact;empleo;desempleo;secemp;grupo1;rama1;upm;id_vivienda;id_hogar;id_persona;periodo
1;170155;038802;022;06;1;03;2;28;5;1;10;6;2; ; ; ;2;10;2; ;1;50410102;6;1; ;1;1; ; ; ; ; ;40; ;1;4; ; ;4; ; ; ; ; ; ; ; ; ; ;4759;2411;2; ; ; ;2;2;2;2;1;2;1;2;2;2;1;1;6;1;1;5;1;1;1;40; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;540;60;2; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5;0;1;10;4;4;4;3;4;3;5;5;5;7;7;1;1712;379,902756741994;5;600;663,333333333333;0;0;1;1; ;1;2;7;170155038802;17015503880202206;170155038802022061;17015503880202206103;202206
1;170155;038802;022;07;1;01;1;55;1;1;10;1;2; ; ; ;5;6;6; ; ; ;6;1; ;1;1; ; ; ; ; ;40; ;1;4; ; ;4; ; ; ; ; ; ; ; ; ; ;8422;4321;1; ; ; ;1;2;2;2;1;2;1;2;2;2;1;1;18;1;2; ; ; ;1;40; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;540;60;2; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;0;0;0;3;6;0;5;0;0;1;1712;379,902756741994;4;600;595;0;0;1;1; ;1;4;15;170155038802;17015503880202207;170155038802022071;17015503880202207101;202206
1;170155;038802;022;07;1;02;2;56;2;1;10;1;2; ; ; ;5;6;6; ; ; ;6;1; ;2;1; ; ; ; ; ;40; ;1;4; ; ;4; ; ; ; ; ; ; ; ; ; ;8610;3221;1; ; ; ;1;1;2;2;1;2;1;2;2;2;1;1;32;1;2; ; ; ;1;40; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;580;65;1;40; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1712;379,902756741994;4;685;595;0;0;1;1; ;1;3;17;170155038802;17015503880202207;170155038802022071;17015503880202207102;202206
1;170155;038802;022;07;1;03;2;31;3;1;10;6;2; ; ; ;2;8;3; ;1;21010102;6;1; ;3;1; ; ; ; ; ;40; ;1;4; ; ;5; ; ; ; ; ; ; ; ; ; ;8521;4120;2; ; ; ;2;2;2;2;1;2;1;2;2;2;1;1;4;1;2; ; ; ;1;40; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;450;50;2; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1712;379,902756741994;5;500;595;0;0;1;1; ;1;4;16;170155038802;17015503880202207;170155038802022071;17015503880202207103;202206
1;170156;050602;009;01;1;01;1;41;1;1;10;1;2; ; ; ;5;4;6;1; ; ;6;2;131457;1;1; ; ; ; ; ;40; ;1;4; ; ;5; ; ; ; ; ; ; ; ; ; ;1030;9112;2; ; ; ;2;1;2;2;1;1;1;2;2;2;1;1;18;1;2; ; ; ;1;40; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;480;54;1;150; ; ; ;2; ;2; ;1;150;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;10;10;10;10;1;0;10;10;0;10;0;0;0;0;0;1;1713;1414,37526105688;3;684;265,25;0;0;1;1; ;1;9;3;170156050602;17015605060200901;170156050602009011;17015605060200901101;202206
1;170156;050602;009;01;1;02;2;42;2;1;10;1;2; ; ; ;11;4;6;1; ; ;6;2;130450;1;1; ; ; ; ; ;20;1; ;1;1;20; ;1;4; ; ; ; ; ; ; ; ;9700;9111;10; ; ; ;2;2;2;2;1;2;1;2;2;2;1;1;20;8;1;1; ; ;1;20; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;200;16;2; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5;8;8;8;0;0;7;8;1;7;8;1;8;5;5;1;1713;1414,37526105688;3;216;265,25;0;0;2;1; ;3;9;20;170156050602;17015605060200901;170156050602009011;17015605060200901102;202206
1;170156;050602;009;01;1;03;1;14;3;1;10;6;1;1;1;4; ;5;8;1; ; ;6;2;170150;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;9; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1;6;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1713;1414,37526105688;3; ;265,25;0;0;0; ; ; ; ; ;170156050602;17015605060200901;170156050602009011;17015605060200901103;202206
1;170156;050602;009;01;1;04;2;6;3;1;10; ;1;1;1;4; ;5;0;2; ; ;6;2;170150;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;12; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1;5;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1713;1414,37526105688;3; ;265,25;0;0;0; ; ; ; ; ;170156050602;17015605060200901;170156050602009011;17015605060200901104;202206
1;170156;050602;009;02;1;01;1;77;1;1;5;1;2; ; ; ;2;10;4; ;1;60310507;6;2;80150;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;12; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;1;2000;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;4;4;6;0;0;5;5;5;2;7;0;4;6;6;1;1713;1414,37526105688;5; ;2000;0;0;9; ; ; ; ; ;170156050602;17015605060200902;170156050602009021;17015605060200902101;202206
1;170156;050602;009;02;1;02;2;70;2;1;5;1;2; ; ; ;2;10;2; ;1;50310301;6;2;170150;2;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;12; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;1;2000;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;8;0;0;2;1;2;0;0;0;0;1;5;1;1713;1414,37526105688;5; ;2000;0;0;9; ; ; ; ; ;170156050602;17015605060200902;170156050602009021;17015605060200902102;202206
1;170156;050602;009;03;1;01;2;54;1;1;10;3;2; ; ; ;2;9;5; ;1;30910101;6;2;170150;1;1; ; ; ; ; ;15;3; ;1;1;25; ;1;1; ; ; ; ; ; ; ; ;8620;2261;6;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ;30;6;1;1;2;1;1;40; ; ; ; ; ; ; ; ; ; ; ;5;500;2; ;200; ; ; ; ; ; ; ;2; ;1;700;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;3;2;8;2;2;4;0;6;0;9;0;3;0;0;1;1713;1414,37526105688;5;300;500;0;0;2;1; ;1;2;17;170156050602;17015605060200903;170156050602009031;17015605060200903101;202206
1;170156;050602;009;03;1;02;1;17;3;1;10;6;2; ; ; ;17;7;3; ; ; ;6;2;170150;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;8; ;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6;7;6;5;1;1;2;6;5;2;6;0;7;1;1;1;1713;1414,37526105688;4; ;500;0;0;9; ; ; ; ; ;170156050602;17015605060200903;170156050602009031;17015605060200903102;202206
1;170156;050602;009;04;1;01;2;38;1;10;10;6;2; ; ; ;5;4;6;1; ; ;1;2;100450;2;1; ; ; ; ; ;25;3; ;3;1;20; ;1;4; ; ; ; ; ; ; ; ;8121;9111;6;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ;18;8;1;1;3;2;1;30; ; ; ; ; ; ; ; ; ; ; ;5;160;2; ;0; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5;5;6;6;4;5;7;7;7;5;8;4;7;7;7;1;1713;1414,37526105688;3;160;40;1;1;2;1; ;2;9;14;170156050602;17015605060200904;170156050602009041;17015605060200904101;202206
1;170156;050602;009;04;1;02;1;18;3;10;10;6;1;2;1;4; ;7;2; ; ; ;1;2;170170;2;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;9; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;8;9;7;7;5;4;8;7;1;7;6;4;4;4;4;1;1713;1414,37526105688;4; ;40;1;1;9; ; ; ; ; ;170156050602;17015605060200904;170156050602009041;17015605060200904102;202206
1;170156;050602;009;04;1;03;2;10;3;10;10; ;1;1;2;4; ;5;5;1; ; ;1;2;170150;2;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;12; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1713;1414,37526105688;3; ;40;1;1;0; ; ; ; ; ;170156050602;17015605060200904;170156050602009041;17015605060200904103;202206
1;170156;050602;009;04;1;04;1;1;3;10;10; ; ; ; ; ; ; ; ; ; ; ; ;2;170150; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1713;1414,37526105688; ; ;40;1;1;0; ; ; ; ; ;170156050602;17015605060200904;170156050602009041;17015605060200904104;202206
1;170156;050602;009;05;1;01;1;58;1;10;10;6;2; ; ; ;5;9;3; ;2; ;6;2;90150;1;1; ; ; ; ; ;40; ;1;4; ; ;5; ; ; ; ; ; ; ; ; ; ;1629;7317;6;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ;38;9;1;1;3;2;1;40; ; ; ; ; ; ; ; ; ; ; ;5;600;2; ;200; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4;7;6;7;0;0;8;6;6;6;5;2;4;6;6;1;1713;1414,37526105688;5;400;333,333333333333;0;0;4;1; ;2;7;3;170156050602;17015605060200905;170156050602009051;17015605060200905101;202206
1;170156;050602;009;05;1;02;2;84;6;1;10;4;2; ; ; ;1;6;6; ; ; ;6;1; ;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;12; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;1;600;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;1;1713;1414,37526105688;4; ;333,333333333333;0;0;9; ; ; ; ; ;170156050602;17015605060200905;170156050602009051;17015605060200905102;202206
1;170156;050602;009;05;1;03;2;60;7;10;10;6;2; ; ; ;2;10;2; ;1;50410311;6;2;90150;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;9; ;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5;6;6;5;3;3;5;5;5;6;7;3;7;6;5;1;1713;1414,37526105688;5; ;333,333333333333;0;0;9; ; ; ; ; ;170156050602;17015605060200905;170156050602009051;17015605060200905103;202206
1;170156;050602;009;06;1;01;1;68;1;10;10;1;2; ; ; ;1;4;6;1; ; ;6;2;170250;2;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;11; ;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5;5;7;5;5;5;7;7;4;7;8;8;7;6;6;1;1713;1414,37526105688;3; ;70;1;0;9; ; ; ; ; ;170156050602;17015605060200906;170156050602009061;17015605060200906101;202206
1;170156;050602;009;06;1;02;2;60;2;10;10;1;2; ; ; ;11;1; ;2; ; ;6;2;230150;2;1; ; ; ; ; ;20;1; ;2;1;15; ;7; ; ; ; ; ; ; ; ; ;150;6330;6;1;3;2; ; ; ; ; ; ; ; ; ; ; ; ;40;10;1;1;3;2;1;20; ; ; ; ; ; ; ; ; ; ; ;5;0;1;20;0; ; ; ; ; ; ; ;2; ;2; ;1;120;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5;6;4;4;3;3;6;6;6;5;6;2;3;6;7;1;1713;1414,37526105688;1;20;70;1;0;2;1; ;2;6;1;170156050602;17015605060200906;170156050602009061;17015605060200906102;202206
1;170156;050602;009;07;1;01;1;42;1;10;10;4;2; ; ; ;5;4;6;1; ; ;6;1; ;3;1; ; ; ; ; ;40; ;1;4; ; ;5; ; ; ; ; ; ; ; ; ; ;4100;7112;4; ; ; ;6;2;2;2;2;2;2;2;2;2;2;2;22;2;1;6;3;2;1;40; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ;450;0;2; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5;6;7;7;5;5;6;6;5;6;8;6;8;6;6;1;1713;1414,37526105688;3;450;170;0;0;1;1; ;2;7;6;170156050602;17015605060200907;170156050602009071;17015605060200907101;202206
1;170156;050602;009;07;1;02;1;22;3;10;10;5;2; ; ; ;5;7;3; ; ; ;6;1; ;3;1; ; ; ; ; ;40; ;1;4; ; ;5; ; ; ; ; ; ; ; ; ; ;4100;7112;4; ; ; ;6;2;2;2;2;2;2;2;2;2;2;2;1;2;1;6;3;2;1;40; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ;400;0;2; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5;8;7;8;4;4;5;6;4;5;7;4;5;6;6;1;1713;1414,37526105688;4;400;170;0;0;4;1; ;2;7;6;170156050602;17015605060200907;170156050602009071;17015605060200907102;202206
1;170156;050602;009;07;1;03;2;19;3;10;10;6;2; ; ; ;13;7;3; ; ; ;6;1; ;3;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;1;4; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2;2;2;1;1;2;2;2;2;2;2;2;8;6;8;9;10;5;6;8;5;7;7;8;9;9;9;9;1;1713;1414,37526105688;4; ;170;0;0;7; ;1; ; ; ;170156050602;17015605060200907;170156050602009071;17015605060200907103;202206
1;170156;050602;009;07;1;04;2;20;4;10;10;5;2; ; ; ;15;7;3; ; ; ;6;2;170550;3;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;1;12; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2;2;2;1;1;2;2;2;2;2;2;2;8;5;6;7;8;5;5;7;5;7;7;8;4;7;6;6;1;1713;1414,37526105688;4; ;170;0;0;7; ;1; ; ; ;170156050602;17015605060200907;170156050602009071;17015605060200907104;202206
1;170156;050602;009;07;1;05;2;2;5;10;10; ; ; ; ; ; ; ; ; ; ; ; ;2;170550; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1713;1414,37526105688; ; ;170;0;0;0; ; ; ; ; ;170156050602;17015605060200907;170156050602009071;17015605060200907105;202206
1;170156;053402;036;01;1;01;1;53;1;1;10;1;2; ; ; ;2;9;5; ;1;30330101;6;2;20150;2;1; ; ; ; ; ;40; ;1;4; ; ;5; ; ; ; ; ; ; ; ; ; ;3600;3343;1; ; ; ;1;2;2;2;1;2;1;2;2;2;1;1;16;1;2; ; ; ;1;40; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;1200;90;2; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7;9;8;6;8;7;8;7;5;7;8;1;5;5;5;1;1712;496,277001396403;5;1290;430;0;0;1;1; ;1;3;5;170156053402;17015605340203601;170156053402036011;17015605340203601101;202206
1;170156;053402;036;01;1;02;2;51;2;2;10;1;2; ; ; ;2;9;5; ;1;30330101;6;2;20150;2;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;9; ;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;8;8;8;9;5;1;6;7;99;7;7;5;5;5;5;1;1712;496,277001396403;5; ;430;0;0;9; ; ; ; ; ;170156053402;17015605340203601;170156053402036011;17015605340203601102;202206
1;170156;053402;036;01;1;03;1;24;3;2;10;6;1;3;3;4; ;9;4; ;2; ;6;1; ;2;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;9; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7;5;8;6;8;5;7;5;5;5;7;3;5;5;5;1;1712;496,277001396403;5; ;430;0;0;9; ; ; ; ; ;170156053402;17015605340203601;170156053402036011;17015605340203601103;202206
1;170156;053402;036;03;1;01;1;31;1;1;10;6;2; ; ; ;17;9;5; ;2; ;6;2;180153;1;1; ; ; ; ; ;45; ;2;4; ; ;4; ; ; ; ; ; ; ; ; ; ;6201;3512;2; ; ; ;2;1;2;2;1;1;1;2;2;2;1;1;1;1;1;11;1;1;1;40; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;1600;145;1;110; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7;4;6;4;5;6;8;6;6;4;4;0;4;5;99;1;1712;496,277001396403;5;1855;1855;0;0;1;1; ;1;3;10;170156053402;17015605340203603;170156053402036031;17015605340203603101;202206
1;170156;053402;036;04;1;01;1;73;1;10;10;1;2; ; ; ;2;9;5; ;1;30330101;6;1; ;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;12; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;1;400;1;1200;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5;5;2;7;3;2;4;3;99;3;7;3;7;3;2;1;1712;496,277001396403;5; ;800;0;0;9; ; ; ; ; ;170156053402;17015605340203604;170156053402036041;17015605340203604101;202206
1;170156;053402;036;04;1;02;2;73;2;10;10;1;2; ; ; ;2;9;4; ;1;30910301;6;2;60150;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;12; ;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5;6;4;5;3;3;4;4;99;4;4;2;3;3;3;1;1712;496,277001396403;5; ;800;0;0;9; ; ; ; ; ;170156053402;17015605340203604;170156053402036041;17015605340203604102;202206
1;170156;053402;036;06;1;01;1;63;1;1;10;1;2; ; ; ;2;9;5; ;1;30610401;6;1; ;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;8; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;1;1500;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;5;8;0;0;0;0;0;99;5;1;0;4;0;0;1;1712;496,277001396403;5; ;780;0;0;9; ; ; ; ; ;170156053402;17015605340203606;170156053402036061;17015605340203606101;202206
1;170156;053402;036;06;1;02;2;57;2;1;10;1;2; ; ; ;2;9;5; ;1;30330101;6;1; ;1;1; ; ; ; ; ;40; ;1;4; ; ;4; ; ; ; ; ; ; ; ; ; ;8413;2611;1; ; ; ;1;2;2;2;1;2;1;2;2;2;1;1;36;1;2; ; ; ;1;40; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;1500;120;2; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5;5;3;3;1;1;4;2;99;3;2;0;2;1;1;1;1712;496,277001396403;5;1620;780;0;0;1;1; ;1;2;15;170156053402;17015605340203606;170156053402036061;17015605340203606102;202206
1;170156;053402;036;06;1;03;2;22;3;10;10;6;1;1;3;4; ;9;4; ;2; ;6;1; ;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;9; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6;5;5;6;2;2;4;5;99;5;5;0;5;2;2;1;1712;496,277001396403;5; ;780;0;0;9; ; ; ; ; ;170156053402;17015605340203606;170156053402036061;17015605340203606103;202206
1;170156;053402;036;06;1;04;1;17;3;1;10;6;1;1;3;4; ;7;1; ; ; ;6;1; ;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;9; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;8;7;5;4;5;5;4;4;4;4;5;5;5;5;5;1;1712;496,277001396403;4; ;780;0;0;9; ; ; ; ; ;170156053402;17015605340203606;170156053402036061;17015605340203606104;202206
1;170156;053402;036;08;1;01;1;71;1;1;5;1;2; ; ; ;2;9;5; ;1;30910101;6;1; ;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;12; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;1;800;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7;3;3;8;2;2;7;8;7;6;7;4;5;99;99;1;1712;496,277001396403;5; ;1233,33333333333;0;0;9; ; ; ; ; ;170156053402;17015605340203608;170156053402036081;17015605340203608101;202206
1;170156;053402;036;08;1;02;2;62;2;1;5;1;2; ; ; ;2;9;5; ;1;30910101;6;2;20150;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;8; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;1;1000;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5;5;3;4;4;4;4;7;5;5;5;5;5;5;7;1;1712;496,277001396403;5; ;1233,33333333333;0;0;9; ; ; ; ; ;170156053402;17015605340203608;170156053402036081;17015605340203608102;202206
