area;ciudad;conglomerado;panelm;vivienda;hogar;P01;p02;p03;p04;p05a;p05b;p06;p07;p08;p081;p085;p09;p10a;p10b;p11;p12a;p12b;p15;p15aa;p15ab;cod_inf;p20;p21;p22;p23;p232;p233;p24;p25;p26;p27;p28;p29;p29a;p30;p31;p32;p33;p34;p35;p36;p37;p38;p39;p40;p41;p42;p421;p422;p42a;p43;p44a;p44b;p44c;p44d;p44e;p44f;p44g;p44h;p44i;p44j;p44k;p45;p46;p47a;p47b;p48;p49;p50;p51a;p51b;p51c;p52;p53;p54;p54a;p55;p56a;p56b;p57;p58;p61b1;p63;p64a;p64b;p65;p66;p67;p68a;p68b;p69;p70a;p70b;p71a;p71b;p72a;p72b;p73a;p73b;p74a;p74b;p75;p75g;p76;p76h;p77;p78;sd01;sd021;sd022;sd023;sd024;sd025;sd026;sd027;sd028;sd029;sd0210;sd0211;sd03;ced01a;estrato;fexp;nnivins;ingrl;ingpc;pobreza;epobreza;condact;empleo;desempleo;secemp;grupo1;rama1;upm;id_vivienda;id_hogar;id_persona;periodo
1;10150;4502;59;3;1;1;1;47;1;10;10;6;2; ; ; ;5;6;6; ; ; ;6;1; ;1;1; ; ; ; ; ;40; ;1;4; ; ;5; ; ; ; ; ; ; ; ; ; ;1410;7533;6;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ;20;9;1;1;3;2;1;40; ; ; ; ; ; ; ; ; ; ; ;5;400;2; ;200; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2;2; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2712;78,80894874;4;200;319,3333333;0;0;4;1; ;2;7;3;10150004502;1,02E+15;1,02E+16;1,02E+18;202406
1;10150;4502;59;3;1;2;1;26;3;1;10;6;2; ; ; ;5;6;6; ; ; ;6;1; ;1;1; ; ; ; ; ;54; ;1;4; ; ;6; ; ; ; ; ; ; ; ; ; ;4520;7231;2; ; ; ;2;2;2;2;1;1;1;2;2;1;1;1;6;1;1;15;4;1;1;54; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;650;63;1;45; ; ; ;2; ;2; ;2; ;2; ;2;2; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2712;78,80894874;4;758;319,3333333;0;0;1;1; ;1;7;7;10150004502;1,02E+15;1,02E+16;1,02E+18;202406
1;10150;4502;59;3;1;3;2;90;6;10;10;4;2; ; ; ;1;1; ;2; ; ;6;1; ;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;9; ;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2;2; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2712;78,80894874;1; ;319,3333333;0;0;9; ; ; ; ; ;10150004502;1,02E+15;1,02E+16;1,02E+18;202406
1;10150;4502;59;4;1;1;1;56;1;2;10;1;2; ; ; ;2;9;5; ;1;30330101;6;1; ;1;2;12;1;6;1;1;16;3; ;1;1;40; ;1;4; ; ; ; ; ; ; ; ;6910;2611;6;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ;28;9;1;1;3;1;1;20; ; ; ; ; ; ; ; ; ; ; ;2;0;2; ;0; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2;2; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2712;78,80894874;5;0;840,3333333;0;0;2;1; ;1;2;13;10150004502;1,02E+15;1,02E+16;1,02E+18;202406
1;10150;4502;59;4;1;2;2;59;2;1;10;1;2; ; ; ;5;6;6; ; ; ;6;1; ;1;1; ; ; ; ; ;40; ;1;4; ; ;6; ; ; ; ; ; ; ; ; ; ;4752;3343;2; ; ; ;2;2;2;2;1;1;1;2;2;2;1;1;3;1;1;20;1;1;1;40; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;650;62;1;12; ; ; ;2; ;2; ;2; ;2; ;2;2; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2712;78,80894874;4;724;840,3333333;0;0;1;1; ;1;3;7;10150004502;1,02E+15;1,02E+16;1,02E+18;202406
1;10150;4502;59;4;1;3;2;35;3;1;10;6;2; ; ; ;2;10;1; ;1;50730301;6;1; ;1;1; ; ; ; ; ;40; ;1;4; ; ;6; ; ; ; ; ; ; ; ; ; ;8530;2161;1; ; ; ;3;2;2;2;1;1;1;2;2;2;1;1;3;1;2; ; ; ;1;40; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;1600;183;1;14; ; ; ;2; ;2; ;2; ;2; ;2;2; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2712;78,80894874;5;1797;840,3333333;0;0;1;1; ;1;2;16;10150004502;1,02E+15;1,02E+16;1,02E+18;202406
1;10150;4502;59;5;1;1;1;54;1;10;10;1;2; ; ; ;5;6;6; ; ; ;6;1; ;3;1; ; ; ; ; ;6;1; ;4; ; ;5; ; ; ; ; ; ; ; ; ; ;4923;5249;5;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ;30;3;1;2;3;1;1;6; ; ; ; ; ; ; ; ; ; ; ;5;1200;2; ;600; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2;2; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2712;78,80894874;4;600;150;0;0;1;1; ;1;5;8;10150004502;1,02E+15;1,02E+16;1,02E+18;202406
1;10150;4502;59;5;1;2;2;55;2;10;10;1;2; ; ; ;8;6;6; ; ; ;6;2;140650;3;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;9; ;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2;2; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2712;78,80894874;4; ;150;0;0;9; ; ; ; ; ;10150004502;1,02E+15;1,02E+16;1,02E+18;202406
1;10150;4502;59;5;1;3;1;27;3;10;10;6;2; ; ; ;2;9;5; ;1;30910101;6;1; ;3;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;8;2; ; ; ;1;5;28;8610;2261;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2;2; ; ;2; ;2;1;1;1;1;2;2;2;2;2;2;2;2;1;2712;78,80894874;5; ;150;0;0;7; ;1; ; ; ;10150004502;1,02E+15;1,02E+16;1,02E+18;202406
1;10150;4502;59;5;1;4;1;25;3;10;10;6;2; ; ; ;2;9;5; ;1;30410302;6;1; ;3;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;9;1; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2;2; ; ;2; ;2;2;1;1;1;2;2;2;2;2;2;2;8;1;2712;78,80894874;5; ;150;0;0;7; ;1; ; ; ;10150004502;1,02E+15;1,02E+16;1,02E+18;202406
1;10150;4502;59;6;1;1;1;68;1;1;5;3;2; ; ; ;2;10;2; ;1;50410301;6;2;180150;1;1; ; ; ; ; ;40; ;1;4; ; ;5; ; ; ; ; ; ; ; ; ; ;3510;3323;1; ; ; ;1;1;2;2;1;1;1;2;2;2;1;1;34;1;2; ; ; ;1;40; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;2500;2000;1;20; ; ; ;2; ;2; ;2; ;2; ;2;2; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2712;78,80894874;5;4520;4520;0;0;1;1; ;1;3;4;10150004502;1,02E+15;1,02E+16;1,02E+18;202406
1;10150;4502;59;7;1;1;1;69;1;1;10;1;2; ; ; ;2;8;3; ;1;20410502;6;1; ;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;8; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;1;750;2; ;2; ;2;2; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2712;78,80894874;5; ;500;0;0;9; ; ; ; ; ;10150004502;1,02E+15;1,02E+16;1,02E+18;202406
1;10150;4502;59;7;1;2;2;57;2;1;10;1;2; ; ; ;11;6;6; ; ; ;6;1; ;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;8; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;1;250;2; ;2; ;2;2; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2712;78,80894874;4; ;500;0;0;9; ; ; ; ; ;10150004502;1,02E+15;1,02E+16;1,02E+18;202406
1;10150;4702;60;1;1;1;1;56;1;1;10;1;2; ; ; ;2;9;6; ;1;50330101;6;1; ;1;1; ; ; ; ; ;40; ;1;4; ; ;5; ; ; ; ; ; ; ; ; ; ;6820;3334;6;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ;10;9;1;1;2;1;1;40; ; ; ; ; ; ; ; ; ; ; ;1;0;2; ;80; ; ; ; ; ; ; ;1;800;2; ;1;90;2; ;2;2; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2711;88,67130959;5;-1;311,5;0;0;4;1; ;1;3;12;10150004702;1,02E+15;1,02E+16;1,02E+18;202406
1;10150;4702;60;1;1;2;2;48;2;2;10;1;2; ; ; ;8;6;6; ; ; ;6;1; ;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;2;8; ; ; ;1;2;52;4772;1221;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2;2; ; ;2; ;2;2;1;1;1;2;2;2;2;2;2;2;1;1;2711;88,67130959;4; ;311,5;0;0;7; ;1; ; ; ;10150004702;1,02E+15;1,02E+16;1,02E+18;202406
1;10150;4702;60;1;1;3;1;22;3;1;10;6;1;5;3;4; ;9;4; ;2; ;6;1; ;1;1; ; ; ; ; ;20;7; ;4; ; ;2; ; ; ; ; ; ; ; ; ; ;4761;5223;2; ; ; ;2;2;2;2;1;1;1;2;2;2;1;1;2;1;1;12;4;1;1;20; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;320;31;1;5; ; ; ;2; ;2; ;2; ;2; ;2;2; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2711;88,67130959;5;356;311,5;0;0;4;1; ;1;5;7;10150004702;1,02E+15;1,02E+16;1,02E+18;202406
1;10150;4702;60;1;1;4;1;16;3;1;10;6;1;1;3;4; ;7;1; ; ; ;6;1; ;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;9; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2;2; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2711;88,67130959;4; ;311,5;0;0;9; ; ; ; ; ;10150004702;1,02E+15;1,02E+16;1,02E+18;202406
1;10150;4702;60;2;1;1;1;44;1;1;5;1;2; ; ; ;2;10;2; ;1;50710301;6;1; ;2;1; ; ; ; ; ;40; ;1;4; ; ;5; ; ; ; ; ; ; ; ; ; ;7110;2151;5;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ;10;6;1;2;1;1;1;40; ; ; ; ; ; ; ; ; ; ; ;1;2500;2; ;400; ; ; ; ; ; ; ;1;2000;2; ;2; ;2; ;2;2; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2711;88,67130959;5;2100;1162,5;0;0;1;1; ;1;2;13;10150004702;1,02E+15;1,02E+16;1,02E+18;202406
1;10150;4702;60;2;1;2;2;41;2;1;5;1;2; ; ; ;2;10;2; ;1;40410701;6;1; ;2;1; ; ; ; ; ;20;1; ;1;1;20; ;1;4; ; ; ; ; ; ; ; ;7010;2423;5;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ;0;9;1;2;3;1;1;20; ; ; ; ; ; ; ; ; ; ; ;1;600;2; ;50; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2;2; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2711;88,67130959;5;550;1162,5;0;0;2;1; ;1;2;13;10150004702;1,02E+15;1,02E+16;1,02E+18;202406
1;10150;4702;60;2;1;3;1;16;3;1;5;6;1;1;3;4; ;5;9;1; ; ;6;1; ;2;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;9; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2;2; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2711;88,67130959;3; ;1162,5;0;0;9; ; ; ; ; ;10150004702;1,02E+15;1,02E+16;1,02E+18;202406
1;10150;4702;60;2;1;4;1;13;3;1;5;6;1;1;3;4; ;5;6;1; ; ;6;1; ;2;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;9; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2;2; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2711;88,67130959;3; ;1162,5;0;0;0; ; ; ; ; ;10150004702;1,02E+15;1,02E+16;1,02E+18;202406
1;10150;4702;60;3;1;1;1;63;1;1;10;1;2; ; ; ;2;10;1; ;1;50330101;6;2;30350;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;9; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;1;2300;2; ;2; ;2;2; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2711;88,67130959;5; ;1266,666667;0;0;9; ; ; ; ; ;10150004702;1,02E+15;1,02E+16;1,02E+18;202406
1;10150;4702;60;3;1;2;2;63;2;1;10;1;2; ; ; ;8;9;5; ;2; ;6;2;30750;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;8; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;1;500;2; ;2; ;2;2; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2711;88,67130959;5; ;1266,666667;0;0;9; ; ; ; ; ;10150004702;1,02E+15;1,02E+16;1,02E+18;202406
1;10150;4702;60;3;1;3;1;28;3;10;10;6;2; ; ; ;2;10;3; ;1;50910101;6;1; ;1;1; ; ; ; ; ;30;1; ;2;1;20; ;1;4; ; ; ; ; ; ; ; ;8620;2261;6;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;6;1;1;3;1;1;30; ; ; ; ; ; ; ; ; ; ; ;5;1500;2; ;500; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2;2; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2711;88,67130959;5;1000;1266,666667;0;0;2;1; ;1;2;17;10150004702;1,02E+15;1,02E+16;1,02E+18;202406
1;10150;4702;60;4;1;1;1;36;1;2;10;1;2; ; ; ;2;10;1; ;1;51010301;6;2;140350;2;1; ; ; ; ; ;69; ;1;4; ; ;6; ; ; ; ; ; ; ; ; ; ;8412;3422;6;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ;8;8;1;1;3;1;1;69; ; ; ; ; ; ; ; ; ; ; ;2;900;2; ;70; ; ; ; ; ; ; ;2; ;2; ;1;500;2; ;2;2; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2711;88,67130959;5;830;1765;0;0;1;1; ;1;3;15;10150004702;1,02E+15;1,02E+16;1,02E+18;202406
1;10150;4702;60;4;1;2;2;37;2;1;10;1;2; ; ; ;2;10;2; ;1;50110104;6;1; ;2;1; ; ; ; ; ;47; ;1;4; ; ;6; ; ; ; ; ; ; ; ; ; ;8530;2310;1; ; ; ;3;2;2;2;1;2;1;2;2;1;1;1;5;1;2; ; ; ;2;40;7;0;8690;2634;6;2;9;1;1;3;1;1; ; ; ; ;1500;280;1;20;400;2; ;2; ;2; ;2; ;2; ;2;2; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2711;88,67130959;5;2200;1765;0;0;1;1; ;1;2;16;10150004702;1,02E+15;1,02E+16;1,02E+18;202406
1;10150;4702;60;5;1;1;1;70;1;1;10;1;2; ; ; ;5;6;6; ; ; ;6;2;110150;2;1; ; ; ; ; ;40; ;1;4; ; ;3; ; ; ; ; ; ; ; ; ; ;8010;1439;2; ; ; ;2;2;2;2;2;2;2;2;2;2;2;2;30;1;2; ; ; ;1;40; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ;2000;0;2; ; ; ; ;2; ;1;2300;2; ;2; ;2;2; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2711;88,67130959;4;2000;2950;0;0;1;1; ;1;1;14;10150004702;1,02E+15;1,02E+16;1,02E+18;202406
1;10150;4702;60;5;1;2;2;60;2;1;10;1;2; ; ; ;8;6;6; ; ; ;6;1; ;2;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;8; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;1;1600;2; ;2; ;2;2; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2711;88,67130959;4; ;2950;0;0;9; ; ; ; ; ;10150004702;1,02E+15;1,02E+16;1,02E+18;202406
1;10150;4702;60;6;1;1;1;62;1;1;10;1;2; ; ; ;2;9;5; ;1;30730201;6;1; ;2;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;9; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;1;1700;2; ;2; ;2;2; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2711;88,67130959;5; ;915,6666667;0;0;9; ; ; ; ; ;10150004702;1,02E+15;1,02E+16;1,02E+18;202406
1;10150;4702;60;6;1;2;2;69;2;1;10;1;2; ; ; ;2;9;5; ;1;30110406;6;1; ;2;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;8; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;1;330;2; ;2; ;2;2; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2711;88,67130959;5; ;915,6666667;0;0;9; ; ; ; ; ;10150004702;1,02E+15;1,02E+16;1,02E+18;202406
1;10150;4702;60;6;1;3;1;27;3;1;5;6;2; ; ; ;2;9;5; ;1;30210204;6;1; ;2;1; ; ; ; ; ;40; ;1;4; ; ;6; ; ; ; ; ; ; ; ; ; ;2930;2163;2; ; ; ;2;2;2;2;1;1;1;1;2;1;1;1;1;1;1;50;1;1;1;40; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;600;57;1;60; ; ; ;2; ;2; ;2; ;2; ;2;2; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2711;88,67130959;5;717;915,6666667;0;0;1;1; ;1;2;3;10150004702;1,02E+15;1,02E+16;1,02E+18;202406
1;10150;4702;60;7;1;1;1;74;1;1;10;6;2; ; ; ;1;6;2; ; ; ;6;2;30250;3;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;12; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;1;600;2; ;2; ;2;2; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;2711;88,67130959;3; ;515;0;0;9; ; ; ; ; ;10150004702;1,02E+15;1,02E+16;1,02E+18;202406
1;10150;4702;60;7;1;2;2;73;7;1;10;4;2; ; ; ;1;6;2; ; ; ;6;2;30350;2;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;8; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;1;460;2; ;2; ;2;2; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;2711;88,67130959;3; ;515;0;0;9; ; ; ; ; ;10150004702;1,02E+15;1,02E+16;1,02E+18;202406
1;10150;4702;60;7;1;3;1;49;7;1;10;6;2; ; ; ;2;10;1; ;1;40710204;6;1; ;3;1; ; ; ; ; ;30;1; ;4; ; ;5; ; ; ; ; ; ; ; ; ; ;7110;2142;6;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ;15;9;1;1;3;1;1;30; ; ; ; ; ; ; ; ; ; ; ;1;1200;2; ;200; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2;2; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;2711;88,67130959;5;1000;515;0;0;1;1; ;1;2;13;10150004702;1,02E+15;1,02E+16;1,02E+18;202406
1;10150;4702;60;7;1;4;2;30;9;2;10;6;2; ; ; ;7;6;6; ; ; ;6;1; ;3;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;11; ;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2;2; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;2711;88,67130959;4; ;515;0;0;9; ; ; ; ; ;10150004702;1,02E+15;1,02E+16;1,02E+18;202406
1;10150;6504;42;1;1;1;1;60;1;10;10;3;2; ; ; ;2;9;5; ;1;30410302;6;2;60550;1;1; ; ; ; ; ;40; ;1;4; ; ;6; ; ; ; ; ; ; ; ; ; ;6820;3334;5;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ;20;6;1;2;1;1;1;40; ; ; ; ; ; ; ; ; ; ; ;5;2000;2; ;800; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2;2; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2711;140,0018808;5;1200;925;0;0;1;1; ;1;3;12;10150006504;1,02E+15;1,02E+16;1,02E+18;202406
1;10150;6504;42;1;1;2;1;28;3;10;10;6;2; ; ; ;2;9;5; ;1;30730301;6;1; ;1;1; ; ; ; ; ;40; ;1;4; ; ;6; ; ; ; ; ; ; ; ; ; ;4100;2161;6;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ;5;6;1;1;3;1;1;40; ; ; ; ; ; ; ; ; ; ; ;5;1000;2; ;350; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2;2; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2711;140,0018808;5;650;925;0;0;1;1; ;1;2;6;10150006504;1,02E+15;1,02E+16;1,02E+18;202406
1;10150;6504;42;2;1;1;1;41;1;1;10;3;2; ; ; ;5;4;6;1; ; ;6;2;90250;1;1; ; ; ; ; ;40; ;1;4; ; ;6; ; ; ; ; ; ; ; ; ; ;1010;9329;2; ; ; ;2;2;2;2;1;1;1;2;2;2;1;1;12;1;2; ; ; ;1;40; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;417;43;1;10; ; ; ;2; ;2; ;2; ;2; ;2;2; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2711;140,0018808;3;470;238;0;0;1;1; ;1;9;3;10150006504;1,02E+15;1,02E+16;1,02E+18;202406
1;10150;6504;42;2;1;2;2;14;3;1;10;6;1;1;2;4; ;5;9;1; ; ;6;1; ;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;12; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1;6;2; ;2;2; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2711;140,0018808;3; ;238;0;0;0; ; ; ; ; ;10150006504;1,02E+15;1,02E+16;1,02E+18;202406
1;10150;6504;42;3;1;1;1;87;1;1;10;4;2; ; ; ;1;4;6;1; ; ;6;1; ;2;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;12; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;1;580;2; ;2; ;2;2; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2711;140,0018808;3; ;387,5;0;0;9; ; ; ; ; ;10150006504;1,02E+15;1,02E+16;1,02E+18;202406
1;10150;6504;42;3;1;2;1;60;3;10;10;6;2; ; ; ;11;6;2; ; ; ;6;1; ;2;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;11; ;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2;2; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2711;140,0018808;3; ;387,5;0;0;9; ; ; ; ; ;10150006504;1,02E+15;1,02E+16;1,02E+18;202406
