area;ciudad;conglomerado;panelm;vivienda;hogar;p01;p02;p03;p04;p05a;p05b;p06;p07;p08;p081;p085;p09;p10a;p10b;p11;p12a;p12b;p15;p15aa;p15ab;cod_inf;p20;p21;p22;p23;p232;p233;p24;p25;p26;p27;p28;p29;p29a;p30;p31;p32;p33;p34;p35;p36;p37;p38;p39;p40;p41;p42;p421;p422;p42a;p43;p44a;p44b;p44c;p44d;p44e;p44f;p44g;p44h;p44i;p44j;p44k;p45;p46;p47a;p47b;p48;p49;p50;p51a;p51b;p51c;p52;p53;p54;p54a;p55;p56a;p56b;p57;p58;p61b1;p63;p64a;p64b;p65;p66;p67;p68a;p68b;p69;p70a;p70b;p71a;p71b;p72a;p72b;p73a;p73b;p74a;p74b;p75;p76;p77;p78;sd01;sd021;sd022;sd023;sd024;sd025;sd026;sd027;sd028;sd029;sd0210;sd0211;sd03;ced01a;estrato;fexp;nnivins;ingrl;ingpc;pobreza;epobreza;condact;empleo;desempleo;secemp;grupo1;rama1;upm;id_vivienda;id_hogar;id_persona;periodo
1;10150;002103;049;05;1;02;1;31;3;10;10;6;2; ; ; ;2;9;5; ;1;30710503;6;2;30651;1;1; ; ; ; ; ;24;2; ;1;1;20; ;1;4; ; ; ; ; ; ; ; ;4520;2144;6;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ;6;8;1;1;3;2;1;40; ; ; ; ; ; ; ; ; ; ; ;5;700;2; ;130; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2713;72,447315867197;5;570;478;0;0;2;1; ;2;2;7;010150002103;01015000210304905;010150002103049051;01015000210304905102;202306
1;10150;002103;049;05;1;03;1;29;3;1;10;6;2; ; ; ;2;9;5; ;1;30610401;6;2;30651;1;1; ; ; ; ; ;40; ;1;2;1;5; ;7; ; ; ; ; ; ; ; ; ;9511;2511;2; ; ; ;2;2;2;2;1;2;1;2;2;2;1;1;1;1;1;4;4;3;1;40; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;550;52;2; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2713;72,447315867197;5;602;478;0;0;1;1; ;4;2;19;010150002103;01015000210304905;010150002103049051;01015000210304905103;202306
1;10150;002103;049;05;1;04;1;27;3;10;10;6;2; ; ; ;2;9;5; ;1;30330101;6;1; ;1;1; ; ; ; ; ;40; ;1;4; ; ;4; ; ; ; ; ; ; ; ; ; ;6910;2611;6;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ;2;9;1;1;3;2;1;40; ; ; ; ; ; ; ; ; ; ; ;5;800;2; ;60; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2713;72,447315867197;5;740;478;0;0;1;1; ;2;2;13;010150002103;01015000210304905;010150002103049051;01015000210304905104;202306
1;10150;002103;049;06;1;01;1;31;1;1;10;6;2; ; ; ;5;6;6; ; ; ;6;1; ;1;1; ; ; ; ; ;53; ;1;4; ; ;6; ; ; ; ; ; ; ; ; ; ;8010;5414;2; ; ; ;2;2;2;2;1;1;1;2;2;2;1;1;3;1;1;60;1;1;1;53; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;600;58;1;23; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2713;72,447315867197;4;681;681;0;0;1;1; ;1;5;14;010150002103;01015000210304906;010150002103049061;01015000210304906101;202306
1;10150;002103;049;07;1;01;1;58;1;5;10;6;2; ; ; ;2;9;5; ;1;30110410;7;3;840;1;1; ; ; ; ; ;40; ;1;4; ; ;4; ; ; ; ; ; ; ; ; ; ;8549;2353;6;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ;15;6;1;1;3;1;1;40; ; ; ; ; ; ; ; ; ; ; ;5;700;2; ;60; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2713;72,447315867197;5;640;640;0;0;1;1; ;1;2;16;010150002103;01015000210304907;010150002103049071;01015000210304907101;202306
1;10150;002103;049;10;1;01;1;27;1;10;10;6;1;5;1;4; ;9;3; ;2; ;1;2;111150;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;9; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1;400;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2713;72,447315867197;5; ;200;0;0;9; ; ; ; ; ;010150002103;01015000210304910;010150002103049101;01015000210304910101;202306
1;10150;002103;049;10;1;02;2;22;7;10;10;6;1;5;3;4; ;9;1; ;2; ;1;2;111150;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;9; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2713;72,447315867197;5; ;200;0;0;9; ; ; ; ; ;010150002103;01015000210304910;010150002103049101;01015000210304910102;202306
1;10150;003302;036;01;1;01;1;71;1;10;10;1;2; ; ; ;3;6;6; ; ; ;6;1; ;1;1; ; ; ; ; ;40; ;1;4; ; ;5; ; ; ; ; ; ; ; ; ; ;8522;1420;2; ; ; ;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;20;4;1;1;40; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ;500;50;2; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2711;53,7828095494479;4;550;315;0;0;1;1; ;1;1;16;010150003302;01015000330203601;010150003302036011;01015000330203601101;202306
1;10150;003302;036;01;1;02;2;64;2;1;10;1;2; ; ; ;3;6;6; ; ; ;6;2;90150;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;9; ;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1;80;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2711;53,7828095494479;4; ;315;0;0;9; ; ; ; ; ;010150003302;01015000330203601;010150003302036011;01015000330203601102;202306
1;10150;003302;036;02;1;01;1;51;1;10;10;1;2; ; ; ;3;9;4; ;2; ;6;1; ;1;1; ; ; ; ; ;60; ;1;4; ; ;6; ; ; ; ; ; ; ; ; ; ;1410;7533;6;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ;3;6;1;2;2;1;1;60; ; ; ; ; ; ; ; ; ; ; ;5;5000;2; ;3000; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2711;53,7828095494479;5;2000;1000;0;0;1;1; ;1;7;3;010150003302;01015000330203602;010150003302036021;01015000330203602101;202306
1;10150;003302;036;02;1;02;2;44;2;10;10;1;2; ; ; ;2;9;5; ;1;30410302;6;1; ;1;1; ; ; ; ; ;40; ;1;4; ; ;6; ; ; ; ; ; ; ; ; ; ;1410;9329;7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;20;6;1;2;2;1;1;40; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2711;53,7828095494479;5; ;1000;0;0;5;1; ;1;9;3;010150003302;01015000330203602;010150003302036021;01015000330203602102;202306
1;10150;003302;036;03;1;01;1;78;1;10;10;6;2; ; ; ;2;9;5; ;1;30730201;6;1; ;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;9; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;1;2240;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2711;53,7828095494479;5; ;985;0;0;9; ; ; ; ; ;010150003302;01015000330203603;010150003302036031;01015000330203603101;202306
1;10150;003302;036;03;1;02;2;83;8;10;10;6;2; ; ; ;3;4;6;1; ; ;6;1; ;1;1; ; ; ; ; ;40; ;1;4; ; ;5; ; ; ; ; ; ; ; ; ; ;9700;9111;10; ; ; ;2;1;1;2;2;2;2;2;2;2;2;2;69;9;1;3; ; ;1;40; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ;450;0;1;180; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2711;53,7828095494479;3;630;985;0;0;1;1; ;3;9;20;010150003302;01015000330203603;010150003302036031;01015000330203603102;202306
1;10150;003302;036;03;1;03;2;76;8;10;10;6;2; ; ; ;3;6;6; ; ; ;6;1; ;1;1; ; ; ; ; ;40; ;1;4; ; ;6; ; ; ; ; ; ; ; ; ; ;9700;9111;10; ; ; ;2;1;1;2;2;2;2;2;2;2;2;2;43;9;1;3; ; ;1;40; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ;450;0;1;190; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2711;53,7828095494479;4;640;985;0;0;1;1; ;3;9;20;010150003302;01015000330203603;010150003302036031;01015000330203603103;202306
1;10150;003302;036;03;1;04;1;24;8;10;10;6;1;2;3;4; ;9;2; ;2; ;6;1; ;1;1; ; ; ; ; ;20;1; ;4; ; ;2; ; ; ; ; ; ; ; ; ; ;9700;8322;10; ; ; ;2;1;1;2;2;2;2;2;2;2;2;2;3;9;1;3; ; ;1;20; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ;250;0;1;180; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2711;53,7828095494479;5;430;985;0;0;4;1; ;3;8;20;010150003302;01015000330203603;010150003302036031;01015000330203603104;202306
1;10150;003302;036;04;1;01;1;62;1;1;10;1;2; ; ; ;3;9;5; ;1;20710507;6;1; ;1;1; ; ; ; ; ;40; ;1;4; ; ;5; ; ; ; ; ; ; ; ; ; ;2511;3115;6;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ;30;6;1;1;3;1;1;40; ; ; ; ; ; ; ; ; ; ; ;1;1000;2; ;500; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2711;53,7828095494479;5;500;316,666666666667;0;0;1;1; ;1;3;3;010150003302;01015000330203604;010150003302036041;01015000330203604101;202306
1;10150;003302;036;04;1;02;2;58;2;1;10;1;2; ; ; ;3;6;6; ; ; ;6;1; ;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;9; ;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2711;53,7828095494479;4; ;316,666666666667;0;0;9; ; ; ; ; ;010150003302;01015000330203604;010150003302036041;01015000330203604102;202306
1;10150;003302;036;04;1;03;1;33;3;10;10;3;2; ; ; ;2;9;5; ;1;30410302;6;1; ;1;1; ; ; ; ; ;40; ;1;4; ; ;5; ; ; ; ; ; ; ; ; ; ;4752;5223;2; ; ; ;2;2;2;2;2;2;2;2;2;2;2;2;0;1;1;8;3;1;1;40; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ;450;0;2; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2711;53,7828095494479;5;450;316,666666666667;0;0;1;1; ;1;5;7;010150003302;01015000330203604;010150003302036041;01015000330203604103;202306
1;10150;003302;036;05;1;01;1;47;1;1;10;1;2; ; ; ;3;6;6; ; ; ;6;2;111050;1;1; ; ; ; ; ;40; ;1;4; ; ;5; ; ; ; ; ; ; ; ; ; ;9700;5414;10; ; ; ;2;2;1;2;1;2;1;2;2;2;1;1;14;8;1;1; ; ;1;40; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;600;60;1;150; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2711;53,7828095494479;4;810;261,8;0;0;1;1; ;3;5;20;010150003302;01015000330203605;010150003302036051;01015000330203605101;202306
1;10150;003302;036;05;1;02;2;46;2;1;10;1;2; ; ; ;3;6;6; ; ; ;6;2;111050;1;1; ; ; ; ; ;50; ;1;4; ; ;6; ; ; ; ; ; ; ; ; ; ;4773;5223;2; ; ; ;2;2;2;2;1;2;1;2;2;2;1;1;5;1;1;2;2;1;1;50; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;450;45;2; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2711;53,7828095494479;4;495;261,8;0;0;1;1; ;1;5;7;010150003302;01015000330203605;010150003302036051;01015000330203605102;202306
1;10150;003302;036;05;1;03;2;25;3;10;10;6;1;5;1;4; ;9;4; ;2; ;6;2;110150;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;9; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2711;53,7828095494479;5; ;261,8;0;0;9; ; ; ; ; ;010150003302;01015000330203605;010150003302036051;01015000330203605103;202306
1;10150;003302;036;05;1;04;1;23;3;10;10;6;1;5;1;4; ;9;4; ;2; ;6;1; ;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;9; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2711;53,7828095494479;5; ;261,8;0;0;9; ; ; ; ; ;010150003302;01015000330203605;010150003302036051;01015000330203605104;202306
1;10150;003302;036;05;1;05;2;13;3;10;10;6;1;1;1;4; ;5;8;1; ; ;6;1; ;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;9; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1;4;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2711;53,7828095494479;3; ;261,8;0;0;0; ; ; ; ; ;010150003302;01015000330203605;010150003302036051;01015000330203605105;202306
1;10150;003302;036;06;1;01;2;78;1;1;10;1;2; ; ; ;3;4;2;1; ; ;6;2;10954;1;1; ; ; ; ; ;40; ;1;4; ; ;5; ; ; ; ; ; ; ; ; ; ;9700;9111;10; ; ; ;2;2;1;2;1;2;1;2;2;2;1;1;10;8;1;1; ; ;1;40; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;406;45;1;150; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2711;53,7828095494479;3;601;450,5;0;0;1;1; ;3;9;20;010150003302;01015000330203606;010150003302036061;01015000330203606101;202306
1;10150;003302;036;06;1;02;1;74;2;10;10;1;2; ; ; ;3;4;2;1; ; ;6;1; ;1;1; ; ; ; ; ;40; ;1;4; ; ;5; ; ; ; ; ; ; ; ; ; ;5630;7513;6;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ;10;3;1;1;3;2;1;40; ; ; ; ; ; ; ; ; ; ; ;5;400;2; ;100; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2711;53,7828095494479;3;300;450,5;0;0;4;1; ;2;7;9;010150003302;01015000330203606;010150003302036061;01015000330203606102;202306
1;10150;003302;036;09;1;01;2;50;1;10;10;3;2; ; ; ;3;6;4; ; ; ;6;1; ;1;1; ; ; ; ; ;40; ;1;4; ; ;5; ; ; ; ; ; ; ; ; ; ;8710;8157;2; ; ; ;3;2;2;2;2;2;2;2;2;2;2;2;0;1;1;20;1;1;1;40; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ;560;0;2; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2711;53,7828095494479;4;560;326,875;0;0;1;1; ;1;8;17;010150003302;01015000330203609;010150003302036091;01015000330203609101;202306
1;10150;003302;036;09;1;02;2;31;3;1;10;6;2; ; ; ;2;9;5; ;1;30410302;6;1; ;1;1; ; ; ; ; ;40; ;1;4; ; ;5; ; ; ; ; ; ; ; ; ; ;6419;4211;2; ; ; ;2;2;2;2;1;2;1;2;2;2;1;1;2;1;2; ; ; ;1;40; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;600;60;2; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2711;53,7828095494479;5;660;326,875;0;0;1;1; ;1;4;11;010150003302;01015000330203609;010150003302036091;01015000330203609102;202306
1;10150;003302;036;09;1;03;2;25;3;1;10;6;2; ; ; ;2;9;5; ;1;30410102;6;1; ;1;1; ; ; ; ; ;40; ;1;4; ; ;5; ; ; ; ; ; ; ; ; ; ;6920;2411;2; ; ; ;2;2;2;2;1;2;1;2;2;2;1;1;1;1;1;20;2;1;1;40; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;500;50;2; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2711;53,7828095494479;5;550;326,875;0;0;1;1; ;1;2;13;010150003302;01015000330203609;010150003302036091;01015000330203609103;202306
1;10150;003302;036;09;1;04;1;12;5;10;10;6;1;1;3;4; ;5;7;1; ; ;6;1; ;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;9; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2711;53,7828095494479;3; ;326,875;0;0;0; ; ; ; ; ;010150003302;01015000330203609;010150003302036091;01015000330203609104;202306
1;10150;003302;036;09;1;05;1;11;5;10;10; ;1;1;3;4; ;5;7;1; ; ;6;1; ;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;12; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2711;53,7828095494479;3; ;326,875;0;0;0; ; ; ; ; ;010150003302;01015000330203609;010150003302036091;01015000330203609105;202306
1;10150;003302;036;09;1;06;1;3;5;1;10; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2711;53,7828095494479; ; ;326,875;0;0;0; ; ; ; ; ;010150003302;01015000330203609;010150003302036091;01015000330203609106;202306
1;10150;003302;036;09;1;07;2;75;6;1;10;4;2; ; ; ;3;4;6;1; ; ;6;1; ;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;12; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;1;350;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2711;53,7828095494479;3; ;326,875;0;0;9; ; ; ; ; ;010150003302;01015000330203609;010150003302036091;01015000330203609107;202306
1;10150;003302;036;09;1;08;2;32;9;1;10;3;2; ; ; ;3;6;6; ; ; ;6;1; ;1;1; ; ; ; ; ;40; ;1;4; ; ;5; ; ; ; ; ; ; ; ; ; ;5510;9112;2; ; ; ;2;2;2;2;1;2;1;2;2;2;1;1;1;1;1;6;3;1;1;40; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;450;45;2; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2711;53,7828095494479;4;495;326,875;0;0;1;1; ;1;9;9;010150003302;01015000330203609;010150003302036091;01015000330203609108;202306
1;10150;004901;036;01;1;01;1;57;1;1;10;1;2; ; ; ;11;6;3; ; ; ;6;1; ;3;1; ; ; ; ; ;30;1; ;1;1;8; ;7; ; ; ; ; ; ; ; ; ;4923;5249;5;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ;22;6;1;4;2;1;1;30; ; ; ; ; ; ; ; ; ; ; ;1;5000;2; ;4200; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2713;112,941975759716;3;800;290,5;0;0;2;1; ;1;5;8;010150004901;01015000490103601;010150004901036011;01015000490103601101;202306
1;10150;004901;036;01;1;02;2;53;2;2;10;1;2; ; ; ;8;4;6;1; ; ;6;1; ;3;1; ; ; ; ; ;21;1; ;2;1;25; ;7; ; ; ; ; ; ; ; ; ;4781;5211;6;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ;18;9;1;1;2;1;1;21; ; ; ; ; ; ; ; ; ; ; ;2;650;1;80;400; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2713;112,941975759716;3;330;290,5;0;0;2;1; ;1;5;7;010150004901;01015000490103601;010150004901036011;01015000490103601102;202306
1;10150;004901;036;01;1;03;2;26;3;10;10;6;2; ; ; ;3;9;4; ;2; ;6;1; ;3;1; ; ; ; ; ;30;1; ;2;1;20; ;7; ; ; ; ; ; ; ; ; ;4923;4323;7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;8;6;1;4;2;1;1;30; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2713;112,941975759716;5; ;290,5;0;0;2;1; ;1;4;8;010150004901;01015000490103601;010150004901036011;01015000490103601103;202306
1;10150;004901;036;01;1;04;2;22;3;10;10;6;2; ; ; ;3;9;1; ;2; ;6;1; ;3;1; ; ; ; ; ;14;1; ;2;1;15; ;7; ; ; ; ; ; ; ; ; ;9609;5142;6;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ;0;9;1;1;3;2;1;14; ; ; ; ; ; ; ; ; ; ; ;5;47;2; ;15; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2713;112,941975759716;5;32;290,5;0;0;2;1; ;2;5;19;010150004901;01015000490103601;010150004901036011;01015000490103601104;202306
1;10150;004901;036;02;1;01;1;42;1;10;10;1;2; ; ; ;5;6;6; ; ; ;6;1; ;2;1; ; ; ; ; ;36;1; ;4; ; ;6; ; ; ; ; ; ; ; ; ; ;4789;5211;6;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ;5;9;1;2;2;1;1;36; ; ; ; ; ; ; ; ; ; ; ;5;2600;2; ;2000; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2713;112,941975759716;4;600;150;0;0;1;1; ;1;5;7;010150004901;01015000490103602;010150004901036021;01015000490103602101;202306
1;10150;004901;036;02;1;02;2;39;2;10;10;1;2; ; ; ;5;6;6; ; ; ;6;1; ;2;1; ; ; ; ; ;30;1; ;4; ; ;1; ; ; ; ; ; ; ; ; ; ;4789;5211;7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;10;9;1;2;2;1;1;30; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2713;112,941975759716;4; ;150;0;0;5;1; ;1;5;7;010150004901;01015000490103602;010150004901036021;01015000490103602102;202306
1;10150;004901;036;02;1;03;2;12;3;10;10;6;1;1;3;4; ;5;7;1; ; ;6;1; ;2;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;12; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2713;112,941975759716;3; ;150;0;0;0; ; ; ; ; ;010150004901;01015000490103602;010150004901036021;01015000490103602103;202306
1;10150;004901;036;02;1;04;2;7;3;10;10; ;1;1;3;4; ;5;2;1; ; ;6;1; ;2;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;11; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2713;112,941975759716;3; ;150;0;0;0; ; ; ; ; ;010150004901;01015000490103602;010150004901036021;01015000490103602104;202306
1;10150;004901;036;03;1;01;1;62;1;1;10;1;2; ; ; ;2;8;3; ;1;20110301;6;1; ;2;1; ; ; ; ; ;35;1; ;4; ; ;3; ; ; ; ; ; ; ; ; ; ;150;6130;6;1;2;2; ; ; ; ; ; ; ; ; ; ; ; ;50;10;1;2;3;2;1;35; ; ; ; ; ; ; ; ; ; ; ;5;400;1;120;200; ; ; ; ; ; ; ;2; ;1;700;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2713;112,941975759716;5;320;813,333333333333;0;0;4;1; ;2;6;1;010150004901;01015000490103603;010150004901036031;01015000490103603101;202306
