area;ciudad;conglomerado;panelm;vivienda;hogar;vi01;vi02;vi03a;vi03b;vi04a;vi04b;vi05a;vi05b;vi06;vi07;vi07a;vi07b;vi08;vi09;vi09a;vi09b;vi10;vi101;vi102;vi10a;vi11;vi12;vi13;vi14;estrato;fexp;upm;id_vivienda;id_hogar;periodo
1;170150;066001;005;08;1;1;2;1;1;1;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;2512;656,230065420846;170150066001;17015006600100508;170150066001005081;202012
1;170150;073001;009;01;1;1;3;1;2;1;1;1;2;1;0;0;2;1;1; ; ;1; ; ;1;1;1;2;1;2511;866,274988475065;170150073001;17015007300100901;170150073001009011;202012
1;170150;073001;009;05;1;1;2;1;1;1;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;2;2;1;2511;866,274988475065;170150073001;17015007300100905;170150073001009051;202012
1;170150;073001;009;07;1;1;2;1;1;1;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2511;866,274988475065;170150073001;17015007300100907;170150073001009071;202012
1;170150;073001;009;09;1;1;2;1;1;1;1;1;1;2;1;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2511;866,274988475065;170150073001;17015007300100909;170150073001009091;202012
1;170150;073001;009;10;1;1;2;1;1;1;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;2511;866,274988475065;170150073001;17015007300100910;170150073001009101;202012
1;170150;086003;009;02;1;1;1;1;1;1;1;1;1;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2513;811,886634150029;170150086003;17015008600300902;170150086003009021;202012
1;170150;086003;009;03;1;1;2;1;1;2;1;1;1;2;1;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2513;811,886634150029;170150086003;17015008600300903;170150086003009031;202012
1;170150;086003;009;04;1;1;2;1;1;5;2;2;2;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;2513;811,886634150029;170150086003;17015008600300904;170150086003009041;202012
1;170150;086003;009;05;1;1;2;1;1;2;1;1;1;4;3;0;1;3;1; ; ;1; ; ;1;1;1;2;4;2513;811,886634150029;170150086003;17015008600300905;170150086003009051;202012
1;170150;086003;009;06;1;1;4;2;2;4;2;1;1;2;1;0;1;1;1; ; ;1; ; ;1;1;1;2;1;2513;811,886634150029;170150086003;17015008600300906;170150086003009061;202012
1;170150;086003;009;08;1;6;2;2;2;2;1;1;2;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;5;2513;811,886634150029;170150086003;17015008600300908;170150086003009081;202012
1;170150;086003;009;09;1;1;2;1;1;5;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;2513;811,886634150029;170150086003;17015008600300909;170150086003009091;202012
1;170150;088502;009;03;1;1;2;1;2;1;2;1;2;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;2512;743,74331192185;170150088502;17015008850200903;170150088502009031;202012
1;170150;088502;009;06;1;1;2;1;1;2;1;1;1;2;1;0;1;3;1; ; ;1; ; ;1;1;1;2;4;2512;743,74331192185;170150088502;17015008850200906;170150088502009061;202012
1;170150;088502;009;07;1;1;2;1;1;2;1;1;1;5;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2512;743,74331192185;170150088502;17015008850200907;170150088502009071;202012
1;170150;088502;009;08;1;1;2;1;1;2;1;1;1;5;3;0;1;1;1; ; ;1; ; ;1;1;1;2;1;2512;743,74331192185;170150088502;17015008850200908;170150088502009081;202012
1;170150;088502;009;09;1;1;2;1;2;2;2;1;2;2;1;0;1;1;1; ; ;1; ; ;1;1;1;2;3;2512;743,74331192185;170150088502;17015008850200909;170150088502009091;202012
1;170150;092802;009;01;1;1;2;2;1;5;1;2;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;2512;1184,60119706752;170150092802;17015009280200901;170150092802009011;202012
1;170150;092802;009;05;1;1;3;6;3;5;2;1;2;1;0;0;2;1;1; ; ;1; ; ;1;1;1;2;1;2512;1184,60119706752;170150092802;17015009280200905;170150092802009051;202012
1;170150;092802;009;06;1;1;2;6;1;5;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;2512;1184,60119706752;170150092802;17015009280200906;170150092802009061;202012
1;170150;092802;009;07;1;1;3;6;1;5;1;1;1;1;1;0;1;1;1; ; ;1; ; ;1;1;1;2;1;2512;1184,60119706752;170150092802;17015009280200907;170150092802009071;202012
1;170150;092802;009;08;1;1;3;1;1;5;1;1;1;1;1;0;1;1;1; ; ;1; ; ;1;2;1;2;1;2512;1184,60119706752;170150092802;17015009280200908;170150092802009081;202012
1;170150;093004;005;02;1;1;3;3;2;4;2;3;2;1;1;0;1;1;1; ; ;1; ; ;1;2;1;2;4;2513;673,908821180969;170150093004;17015009300400502;170150093004005021;202012
1;170150;093004;005;03;1;1;4;4;3;7;3;3;3;1;1;0;1;1;1; ; ;1; ; ;2;1;1;2;5;2513;673,908821180969;170150093004;17015009300400503;170150093004005031;202012
1;170150;093004;005;04;1;1;1;2;2;1;2;1;2;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2513;673,908821180969;170150093004;17015009300400504;170150093004005041;202012
1;170150;093004;005;07;1;1;1;2;2;5;2;3;3;3;1;0;1;1;1; ; ;1; ; ;1;1;1;2;5;2513;673,908821180969;170150093004;17015009300400507;170150093004005071;202012
1;170150;093004;005;09;1;1;2;1;1;2;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;2513;673,908821180969;170150093004;17015009300400509;170150093004005091;202012
1;170150;097403;005;01;1;1;1;2;2;2;1;1;2;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2511;893,749016864549;170150097403;17015009740300501;170150097403005011;202012
1;170150;097403;005;02;1;1;2;1;1;2;1;1;1;2;1;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2511;893,749016864549;170150097403;17015009740300502;170150097403005021;202012
1;170150;097403;005;03;1;1;2;1;1;2;1;1;1;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;1;2511;893,749016864549;170150097403;17015009740300503;170150097403005031;202012
1;170150;097403;005;04;1;1;2;1;1;1;1;1;1;1;1;0;1;1;1; ; ;1; ; ;1;1;1;2;6;2511;893,749016864549;170150097403;17015009740300504;170150097403005041;202012
1;170150;097403;005;05;1;1;2;1;2;1;2;1;2;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;2511;893,749016864549;170150097403;17015009740300505;170150097403005051;202012
1;170150;097403;005;06;1;1;3;1;1;2;1;1;1;1;1;0;1;1;1; ; ;1; ; ;1;1;1;2;1;2511;893,749016864549;170150097403;17015009740300506;170150097403005061;202012
1;170150;097403;005;08;1;1;2;1;1;1;1;1;1;4;1;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2511;893,749016864549;170150097403;17015009740300508;170150097403005081;202012
1;170150;099103;009;01;1;1;3;2;2;1;1;1;2;2;2;0;1;1;1; ; ;1; ; ;1;1;1;1;1;2513;904,884990673462;170150099103;17015009910300901;170150099103009011;202012
1;170150;099103;009;02;1;1;1;2;1;1;1;3;2;1;1;0;1;1;1; ; ;1; ; ;1;1;1;2;5;2513;904,884990673462;170150099103;17015009910300902;170150099103009021;202012
1;170150;099103;009;05;1;1;1;4;3;1;3;3;2;2;1;0;1;1;1; ; ;1; ; ;1;1;1;2;1;2513;904,884990673462;170150099103;17015009910300905;170150099103009051;202012
1;170150;099103;009;06;1;1;2;3;2;1;1;3;2;2;1;0;1;1;1; ; ;1; ; ;1;1;1;2;1;2513;904,884990673462;170150099103;17015009910300906;170150099103009061;202012
1;170150;099103;009;07;1;1;1;3;1;1;2;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;2513;904,884990673462;170150099103;17015009910300907;170150099103009071;202012
1;170150;100403;009;01;1;1;2;1;1;2;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;3;2512;492,378613023546;170150100403;17015010040300901;170150100403009011;202012
1;170150;100403;009;02;1;1;2;1;1;2;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2512;492,378613023546;170150100403;17015010040300902;170150100403009021;202012
1;170150;100403;009;04;1;1;2;1;1;2;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2512;492,378613023546;170150100403;17015010040300904;170150100403009041;202012
1;170150;100403;009;05;1;1;2;1;2;2;1;1;2;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2512;492,378613023546;170150100403;17015010040300905;170150100403009051;202012
1;170150;100403;009;06;1;1;1;1;2;2;2;1;2;3;2;0;1;1;1; ; ;1; ; ;1;1;1;1;4;2512;492,378613023546;170150100403;17015010040300906;170150100403009061;202012
1;170150;100403;009;07;1;1;1;1;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2512;492,378613023546;170150100403;17015010040300907;170150100403009071;202012
1;170150;100403;009;09;1;3;1;1;1;1;1;1;1;7;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2512;492,378613023546;170150100403;17015010040300909;170150100403009091;202012
1;170150;112101;009;01;1;1;2;4;2;2;1;3;2;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2513;1134,83896340931;170150112101;17015011210100901;170150112101009011;202012
1;170150;112101;009;03;1;1;1;2;2;4;2;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2513;1134,83896340931;170150112101;17015011210100903;170150112101009031;202012
1;170150;112101;009;06;1;1;1;4;1;1;1;3;2;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2513;1134,83896340931;170150112101;17015011210100906;170150112101009061;202012
1;170150;112101;009;07;1;1;2;1;2;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2513;1134,83896340931;170150112101;17015011210100907;170150112101009071;202012
1;170150;112101;009;08;1;1;3;1;2;2;2;1;1;1;1;0;2;1;1; ; ;1; ; ;2;2;2;2;1;2513;1134,83896340931;170150112101;17015011210100908;170150112101009081;202012
1;170150;112101;009;09;1;1;1;4;1;1;1;3;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2513;1134,83896340931;170150112101;17015011210100909;170150112101009091;202012
1;170150;112101;009;10;1;1;2;1;1;2;1;1;1;4;3;1;1;1;1; ; ;1; ; ;1;1;1;2;4;2513;1134,83896340931;170150112101;17015011210100910;170150112101009101;202012
1;170150;118001;009;01;1;1;1;2;2;4;2;1;2;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;1;2511;512,295655655397;170150118001;17015011800100901;170150118001009011;202012
1;170150;118001;009;03;1;1;4;3;2;5;3;1;3;2;1;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2511;512,295655655397;170150118001;17015011800100903;170150118001009031;202012
1;170150;118001;009;04;1;1;1;1;2;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;5;2511;512,295655655397;170150118001;17015011800100904;170150118001009041;202012
1;170150;118001;009;07;1;1;2;3;2;1;2;1;2;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2511;512,295655655397;170150118001;17015011800100907;170150118001009071;202012
1;170150;118001;009;09;1;1;1;2;2;5;2;1;2;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2511;512,295655655397;170150118001;17015011800100909;170150118001009091;202012
1;170150;118001;009;10;1;1;2;1;1;2;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;5;2511;512,295655655397;170150118001;17015011800100910;170150118001009101;202012
1;170150;125701;009;03;1;1;1;1;1;1;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2511;465,905821653222;170150125701;17015012570100903;170150125701009031;202012
1;170150;125701;009;04;1;1;1;1;1;1;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;3;2511;465,905821653222;170150125701;17015012570100904;170150125701009041;202012
1;170150;125701;009;06;1;1;1;1;2;1;2;1;1;4;1;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2511;465,905821653222;170150125701;17015012570100906;170150125701009061;202012
1;170150;125701;009;07;1;1;1;1;3;1;3;1;3;6;5;0;1;1;1; ; ;1; ; ;2;1;1;2;4;2511;465,905821653222;170150125701;17015012570100907;170150125701009071;202012
1;170150;125701;009;08;1;1;2;1;1;2;1;7;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2511;465,905821653222;170150125701;17015012570100908;170150125701009081;202012
1;170150;125701;009;09;1;1;1;1;2;1;2;1;1;4;3;0;1;3;1; ; ;1; ; ;1;1;1;2;4;2511;465,905821653222;170150125701;17015012570100909;170150125701009091;202012
1;170150;126003;009;02;1;1;1;1;1;1;1;1;1;5;3;0;1;1;1; ; ;1; ; ;1;1;1;2;3;2511;575,904141766227;170150126003;17015012600300902;170150126003009021;202012
1;170150;126003;009;03;1;1;2;1;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;1;2511;575,904141766227;170150126003;17015012600300903;170150126003009031;202012
1;170150;126003;009;04;1;1;1;1;1;1;1;1;1;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2511;575,904141766227;170150126003;17015012600300904;170150126003009041;202012
1;170150;126003;009;05;1;1;2;1;1;1;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;3;2511;575,904141766227;170150126003;17015012600300905;170150126003009051;202012
1;170150;126003;009;07;1;1;1;1;1;1;1;2;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2511;575,904141766227;170150126003;17015012600300907;170150126003009071;202012
1;170150;126003;009;09;1;1;1;4;1;1;1;1;1;5;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2511;575,904141766227;170150126003;17015012600300909;170150126003009091;202012
1;170150;126003;009;10;1;1;1;2;2;1;1;1;1;5;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2511;575,904141766227;170150126003;17015012600300910;170150126003009101;202012
1;170150;128304;009;01;1;1;1;2;2;5;2;1;2;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;1;2512;1635,6387377517;170150128304;17015012830400901;170150128304009011;202012
1;170150;128304;009;03;1;1;1;4;1;2;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2512;1635,6387377517;170150128304;17015012830400903;170150128304009031;202012
1;170150;128304;009;04;1;1;3;1;2;5;2;1;2;1;1;0;2;1;1; ; ;1; ; ;2;2;1;2;5;2512;1635,6387377517;170150128304;17015012830400904;170150128304009041;202012
1;170150;128304;009;05;1;1;2;1;2;5;2;1;2;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;1;2512;1635,6387377517;170150128304;17015012830400905;170150128304009051;202012
1;170150;128304;009;06;1;1;2;1;1;1;1;1;1;5;3;0;1;1;1; ; ;1; ; ;1;1;1;2;5;2512;1635,6387377517;170150128304;17015012830400906;170150128304009061;202012
1;170150;128304;009;07;1;1;2;1;1;1;1;1;2;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;2512;1635,6387377517;170150128304;17015012830400907;170150128304009071;202012
1;170150;128304;009;09;1;1;2;1;1;1;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2512;1635,6387377517;170150128304;17015012830400909;170150128304009091;202012
1;170150;131506;009;02;1;1;2;1;1;1;1;1;1;5;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2511;530,40094266499;170150131506;17015013150600902;170150131506009021;202012
1;170150;131506;009;04;1;1;2;1;1;1;1;1;1;5;3;0;1;1;1; ; ;1; ; ;1;1;1;2;3;2511;530,40094266499;170150131506;17015013150600904;170150131506009041;202012
1;170150;131506;009;05;1;1;2;1;1;1;1;1;1;4;2;0;1;3;1; ; ;1; ; ;1;1;1;2;4;2511;530,40094266499;170150131506;17015013150600905;170150131506009051;202012
1;170150;131506;009;07;1;1;2;1;1;1;1;1;1;7;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2511;530,40094266499;170150131506;17015013150600907;170150131506009071;202012
1;170150;131506;009;09;1;1;2;1;1;1;1;1;1;4;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2511;530,40094266499;170150131506;17015013150600909;170150131506009091;202012
1;170150;131506;009;10;1;1;2;1;1;1;1;1;1;6;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2511;530,40094266499;170150131506;17015013150600910;170150131506009101;202012
1;170150;135601;009;02;1;1;1;2;1;2;1;1;2;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2513;644,674659793395;170150135601;17015013560100902;170150135601009021;202012
1;170150;135601;009;03;1;1;1;2;1;4;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2513;644,674659793395;170150135601;17015013560100903;170150135601009031;202012
1;170150;135601;009;04;1;1;2;1;1;4;2;1;2;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2513;644,674659793395;170150135601;17015013560100904;170150135601009041;202012
1;170150;135601;009;05;1;1;4;2;2;4;2;1;2;1;1;0;1;1;1; ; ;1; ; ;1;1;1;2;5;2513;644,674659793395;170150135601;17015013560100905;170150135601009051;202012
1;170150;135601;009;06;1;1;4;2;2;4;2;1;1;1;1;0;1;1;1; ; ;1; ; ;1;1;1;2;1;2513;644,674659793395;170150135601;17015013560100906;170150135601009061;202012
1;170150;135601;009;07;1;1;1;1;3;2;3;1;3;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2513;644,674659793395;170150135601;17015013560100907;170150135601009071;202012
1;170150;135601;009;09;1;3;1;2;2;4;1;1;2;3;2;1;1;1;2; ; ;1; ; ;1;1;1;2;4;2513;644,674659793395;170150135601;17015013560100909;170150135601009091;202012
1;170150;138707;009;01;1;1;2;1;1;1;1;1;1;3;2;0;1;3;1; ; ;1; ; ;1;1;1;2;1;2511;732,415838740631;170150138707;17015013870700901;170150138707009011;202012
1;170150;138707;009;03;1;1;2;1;1;2;1;1;1;3;2;0;1;3;1; ; ;1; ; ;1;1;1;2;4;2511;732,415838740631;170150138707;17015013870700903;170150138707009031;202012
1;170150;138707;009;06;1;1;1;1;1;1;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;1;2511;732,415838740631;170150138707;17015013870700906;170150138707009061;202012
1;170150;138707;009;07;1;1;1;1;1;2;1;1;1;7;5;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2511;732,415838740631;170150138707;17015013870700907;170150138707009071;202012
1;170150;138707;009;08;1;1;2;1;1;4;2;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2511;732,415838740631;170150138707;17015013870700908;170150138707009081;202012
1;170150;139101;009;02;1;1;2;1;1;1;1;1;1;2;1;0;1;1;1; ; ;1; ; ;1;1;1;2;1;2512;557,089522710166;170150139101;17015013910100902;170150139101009021;202012
1;170150;139101;009;04;1;1;2;1;1;1;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2512;557,089522710166;170150139101;17015013910100904;170150139101009041;202012
1;170150;139101;009;05;1;1;2;1;2;1;2;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2512;557,089522710166;170150139101;17015013910100905;170150139101009051;202012
1;170150;139101;009;06;1;1;2;1;1;2;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;2512;557,089522710166;170150139101;17015013910100906;170150139101009061;202012
1;170150;139101;009;07;1;1;2;1;1;1;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;2512;557,089522710166;170150139101;17015013910100907;170150139101009071;202012
1;170150;139101;009;08;1;1;2;3;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;5;2512;557,089522710166;170150139101;17015013910100908;170150139101009081;202012
1;170150;139101;009;09;1;1;2;1;1;2;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2512;557,089522710166;170150139101;17015013910100909;170150139101009091;202012
1;170150;141004;005;01;1;1;1;1;2;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2513;640,213044824328;170150141004;17015014100400501;170150141004005011;202012
1;170150;141004;005;02;1;1;4;2;2;4;2;1;2;2;1;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2513;640,213044824328;170150141004;17015014100400502;170150141004005021;202012
1;170150;141004;005;03;1;1;2;1;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2513;640,213044824328;170150141004;17015014100400503;170150141004005031;202012
1;170150;141004;005;04;1;1;1;1;1;1;1;1;2;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2513;640,213044824328;170150141004;17015014100400504;170150141004005041;202012
1;170150;141004;005;05;1;1;2;1;1;2;1;1;1;5;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2513;640,213044824328;170150141004;17015014100400505;170150141004005051;202012
1;170150;141004;005;06;1;1;1;1;2;4;2;1;2;1;1;0;1;1;1; ; ;1; ; ;1;1;1;2;6;2513;640,213044824328;170150141004;17015014100400506;170150141004005061;202012
1;170150;141004;005;07;1;1;2;1;1;2;1;1;1;2;1;0;1;1;1; ; ;1; ; ;1;1;1;2;1;2513;640,213044824328;170150141004;17015014100400507;170150141004005071;202012
1;170150;160604;005;01;1;1;2;1;1;1;1;1;1;5;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2511;884,115219874663;170150160604;17015016060400501;170150160604005011;202012
1;170150;160604;005;02;1;1;2;1;1;1;1;1;1;4;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2511;884,115219874663;170150160604;17015016060400502;170150160604005021;202012
1;170150;160604;005;03;1;1;2;1;1;2;2;1;3;3;2;0;1;3;1; ; ;1; ; ;1;1;1;2;1;2511;884,115219874663;170150160604;17015016060400503;170150160604005031;202012
1;170150;160604;005;04;1;1;2;1;1;1;1;1;1;5;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2511;884,115219874663;170150160604;17015016060400504;170150160604005041;202012
1;170150;160604;005;05;1;1;2;1;1;1;1;1;1;4;3;0;1;3;1; ; ;1; ; ;1;1;1;2;4;2511;884,115219874663;170150160604;17015016060400505;170150160604005051;202012
1;170150;160604;005;07;1;1;2;1;1;1;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;3;2511;884,115219874663;170150160604;17015016060400507;170150160604005071;202012
1;170150;160604;005;08;1;1;2;1;1;1;1;1;2;5;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2511;884,115219874663;170150160604;17015016060400508;170150160604005081;202012
1;170150;168504;009;05;1;1;2;1;2;1;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;2512;355,558945587635;170150168504;17015016850400905;170150168504009051;202012
1;170150;168504;009;06;1;1;2;1;1;1;2;1;2;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;2512;355,558945587635;170150168504;17015016850400906;170150168504009061;202012
1;170150;168504;009;09;1;1;2;1;2;1;2;1;2;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2512;355,558945587635;170150168504;17015016850400909;170150168504009091;202012
1;170150;168504;009;10;1;1;2;1;1;2;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2512;355,558945587635;170150168504;17015016850400910;170150168504009101;202012
1;170150;169802;005;01;1;1;2;1;1;1;1;1;1;6;4;0;1;1;1; ; ;1; ; ;1;1;1;2;3;2511;1090,33560713237;170150169802;17015016980200501;170150169802005011;202012
1;170150;169802;005;02;1;1;1;1;1;2;1;1;1;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2511;1090,33560713237;170150169802;17015016980200502;170150169802005021;202012
1;170150;169802;005;03;1;1;2;1;1;1;1;1;1;5;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2511;1090,33560713237;170150169802;17015016980200503;170150169802005031;202012
1;170150;169802;005;04;1;1;2;1;1;2;1;1;1;3;2;1;1;1;1; ; ;1; ; ;1;1;1;2;4;2511;1090,33560713237;170150169802;17015016980200504;170150169802005041;202012
1;170150;169802;005;05;1;1;1;2;3;1;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2511;1090,33560713237;170150169802;17015016980200505;170150169802005051;202012
1;170150;169802;005;06;1;1;2;1;1;1;1;1;2;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;2511;1090,33560713237;170150169802;17015016980200506;170150169802005061;202012
1;170150;169802;005;08;1;1;2;1;1;2;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2511;1090,33560713237;170150169802;17015016980200508;170150169802005081;202012
1;170150;170101;005;01;1;1;2;1;1;2;1;1;1;5;3;0;1;1;1; ; ;1; ; ;1;1;1;2;1;2511;959,784253770076;170150170101;17015017010100501;170150170101005011;202012
1;170150;170101;005;02;1;1;1;1;1;1;2;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;3;2511;959,784253770076;170150170101;17015017010100502;170150170101005021;202012
1;170150;170101;005;03;1;1;1;1;1;2;1;1;1;4;2;0;1;1;1; ; ;1; ; ;1;1;1;2;5;2511;959,784253770076;170150170101;17015017010100503;170150170101005031;202012
1;170150;170101;005;04;1;1;1;1;1;1;2;1;1;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2511;959,784253770076;170150170101;17015017010100504;170150170101005041;202012
1;170150;170101;005;05;1;1;1;1;1;1;1;1;1;6;4;0;1;3;1; ; ;1; ; ;1;1;1;2;1;2511;959,784253770076;170150170101;17015017010100505;170150170101005051;202012
1;170150;170101;005;06;1;1;2;1;2;1;2;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;3;2511;959,784253770076;170150170101;17015017010100506;170150170101005061;202012
1;170150;170101;005;07;1;1;2;1;1;1;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;1;2511;959,784253770076;170150170101;17015017010100507;170150170101005071;202012
1;170150;173801;005;01;1;1;2;1;1;2;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;2511;651,84019925815;170150173801;17015017380100501;170150173801005011;202012
1;170150;173801;005;02;1;1;2;1;1;1;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;5;2511;651,84019925815;170150173801;17015017380100502;170150173801005021;202012
1;170150;173801;005;03;1;1;2;1;1;2;1;1;1;4;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;2511;651,84019925815;170150173801;17015017380100503;170150173801005031;202012
1;170150;173801;005;04;1;1;2;1;3;1;2;1;3;6;4;0;1;1;1; ; ;1; ; ;1;1;1;2;5;2511;651,84019925815;170150173801;17015017380100504;170150173801005041;202012
1;170150;173801;005;05;1;1;2;1;1;2;1;1;1;4;3;1;1;1;1; ; ;1; ; ;1;1;1;2;5;2511;651,84019925815;170150173801;17015017380100505;170150173801005051;202012
1;170150;173801;005;07;1;1;1;1;2;1;2;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;2511;651,84019925815;170150173801;17015017380100507;170150173801005071;202012
1;170150;173801;005;09;1;1;2;1;1;2;1;1;1;4;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;2511;651,84019925815;170150173801;17015017380100509;170150173801005091;202012
1;170150;175002;005;01;1;1;1;1;1;1;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2513;525,68622116871;170150175002;17015017500200501;170150175002005011;202012
1;170150;175002;005;02;1;1;2;1;2;2;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2513;525,68622116871;170150175002;17015017500200502;170150175002005021;202012
