area;ciudad;conglomerado;panelm;vivienda;hogar;vi01;vi02;vi03a;vi03b;vi04a;vi04b;vi05a;vi05b;vi06;vi07;vi07a;vi07b;vi08;vi09;vi09a;vi09b;vi10;vi101;vi102;vi10a;vi11;vi12;vi13;vi14;upm;id_vivienda;id_hogar;estrato;fexp;periodo
2;121050;902901;027;04;1;3;1;3;2;4;2;1;2;2;1;0;2;1;2; ; ;1; ; ;2;1;1;2;4;121050902901;12105090290102704;121050902901027041;1223;125,227285063431;202112
2;121050;902901;027;05;1;1;2;3;2;4;2;1;2;5;4;0;1;1;2; ; ;1; ; ;1;1;1;2;5;121050902901;12105090290102705;121050902901027051;1223;125,227285063431;202112
2;121050;902901;027;06;1;1;1;3;2;4;2;1;1;4;3;0;1;1;2; ; ;1; ; ;1;1;1;2;4;121050902901;12105090290102706;121050902901027061;1223;125,227285063431;202112
2;121050;902901;027;07;1;3;1;3;3;4;3;1;3;1;0;0;2;4;2; ; ;1; ; ;2;1;1;2;4;121050902901;12105090290102707;121050902901027071;1223;125,227285063431;202112
2;121050;902901;027;08;1;1;2;3;2;4;2;1;2;2;1;0;2;4;2; ; ;7; ; ;4;3;1;2;5;121050902901;12105090290102708;121050902901027081;1223;125,227285063431;202112
2;121150;901701;027;02;1;3;1;3;1;4;2;1;2;4;2;0;1;1;2; ; ;5; ; ;1;1;1;4;4;121150901701;12115090170102702;121150901701027021;1221;686,876074748889;202112
2;121150;901701;027;05;1;3;1;3;1;4;1;1;1;5;3;0;1;1;2; ; ;5; ; ;1;1;1;4;4;121150901701;12115090170102705;121150901701027051;1221;686,876074748889;202112
2;121150;901701;027;08;1;3;1;3;1;4;2;1;1;4;3;0;1;1;2; ; ;5; ; ;4;1;1;4;5;121150901701;12115090170102708;121150901701027081;1221;686,876074748889;202112
2;121150;901701;027;09;1;3;1;3;2;4;3;1;2;3;2;0;1;1;2; ; ;5; ; ;1;3;1;4;4;121150901701;12115090170102709;121150901701027091;1221;686,876074748889;202112
2;121150;901701;027;10;1;3;2;3;3;5;2;1;2;3;2;0;1;1;2; ; ;5; ; ;1;1;1;4;4;121150901701;12115090170102710;121150901701027101;1221;686,876074748889;202112
2;121250;906002;021;01;1;3;1;3;2;2;2;1;2;3;2;0;1;1;2; ; ;5; ; ;4;1;1;2;4;121250906002;12125090600202101;121250906002021011;1223;132,021547469861;202112
2;121250;906002;021;02;1;3;1;3;2;4;2;1;2;2;1;0;1;1;2; ; ;5; ; ;1;1;1;2;4;121250906002;12125090600202102;121250906002021021;1223;132,021547469861;202112
2;121250;906002;021;03;1;3;5;3;2;5;2;6;2;2;1;0;1;2;2; ; ;3;2;2;2;1;1;2;4;121250906002;12125090600202103;121250906002021031;1223;132,021547469861;202112
2;121250;906002;021;04;1;3;5;3;2;5;2;6;3;2;1;0;1;1;2; ; ;3;2;2;1;1;1;2;4;121250906002;12125090600202104;121250906002021041;1223;132,021547469861;202112
2;121250;906002;021;05;1;3;1;3;2;4;3;1;2;3;2;0;1;1;2; ; ;5; ; ;4;1;1;4;4;121250906002;12125090600202105;121250906002021051;1223;132,021547469861;202112
2;121250;906002;021;06;1;3;1;3;2;4;2;1;2;4;3;0;1;1;2; ; ;1; ; ;1;1;1;2;4;121250906002;12125090600202106;121250906002021061;1223;132,021547469861;202112
2;121250;906002;021;07;1;3;1;3;2;4;2;1;2;4;3;0;1;1;2; ; ;5; ; ;4;1;1;2;4;121250906002;12125090600202107;121250906002021071;1223;132,021547469861;202112
1;130150;002504;010;01;1;1;1;3;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;130150002504;13015000250401001;130150002504010011;1313;1506,83725731227;202112
1;130150;002504;010;02;1;1;2;3;2;5;2;1;2;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;130150002504;13015000250401002;130150002504010021;1313;1506,83725731227;202112
1;130150;002504;010;03;1;1;2;6;2;4;2;1;2;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;130150002504;13015000250401003;130150002504010031;1313;1506,83725731227;202112
1;130150;002504;010;04;1;1;1;3;2;4;3;1;3;5;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;130150002504;13015000250401004;130150002504010041;1313;1506,83725731227;202112
1;130150;002504;010;05;1;1;1;3;2;2;2;1;2;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;5;130150002504;13015000250401005;130150002504010051;1313;1506,83725731227;202112
1;130150;002504;010;07;1;1;1;3;3;4;2;1;2;2;1;1;1;1;1; ; ;1; ; ;1;1;1;2;4;130150002504;13015000250401007;130150002504010071;1313;1506,83725731227;202112
1;130150;008902;010;01;1;3;1;3;2;4;2;1;2;6;5;0;1;1;1; ; ;1; ; ;1;1;1;2;4;130150008902;13015000890201001;130150008902010011;1312;2132,25272403327;202112
1;130150;008902;010;02;1;3;1;3;2;4;2;1;2;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;130150008902;13015000890201002;130150008902010021;1312;2132,25272403327;202112
1;130150;008902;010;03;1;3;2;6;2;4;2;1;2;2;1;0;1;1;1; ; ;1; ; ;1;1;1;2;4;130150008902;13015000890201003;130150008902010031;1312;2132,25272403327;202112
1;130150;008902;010;04;1;3;1;3;2;4;2;1;2;3;2;1;1;1;1; ; ;1; ; ;1;1;1;2;5;130150008902;13015000890201004;130150008902010041;1312;2132,25272403327;202112
1;130150;008902;010;05;1;3;1;3;2;4;2;1;2;4;3;0;1;3;1; ; ;1; ; ;1;1;1;2;4;130150008902;13015000890201005;130150008902010051;1312;2132,25272403327;202112
1;130150;008902;010;06;1;3;1;3;2;4;2;1;2;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;5;130150008902;13015000890201006;130150008902010061;1312;2132,25272403327;202112
1;130150;008902;010;07;1;3;1;3;2;2;1;1;2;3;2;1;1;1;1; ; ;1; ; ;1;1;1;2;4;130150008902;13015000890201007;130150008902010071;1312;2132,25272403327;202112
1;130150;020606;023;01;1;1;2;1;2;4;2;1;2;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;130150020606;13015002060602301;130150020606023011;1313;885,57335929791;202112
1;130150;020606;023;02;1;1;2;1;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;5;130150020606;13015002060602302;130150020606023021;1313;885,57335929791;202112
1;130150;020606;023;03;1;1;1;3;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;130150020606;13015002060602303;130150020606023031;1313;885,57335929791;202112
1;130150;020606;023;04;1;1;1;3;1;4;2;1;2;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;130150020606;13015002060602304;130150020606023041;1313;885,57335929791;202112
1;130150;020606;023;05;1;1;1;3;2;4;1;1;2;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;130150020606;13015002060602305;130150020606023051;1313;885,57335929791;202112
1;130150;020606;023;06;1;1;1;3;1;5;1;1;1;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;130150020606;13015002060602306;130150020606023061;1313;885,57335929791;202112
1;130150;020606;023;07;1;3;1;3;1;4;3;1;2;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;130150020606;13015002060602307;130150020606023071;1313;885,57335929791;202112
2;130150;904003;021;01;1;1;5;6;3;4;2;6;3;2;1;0;2;1;5;3;2;1; ; ;2;3;1;2;5;130150904003;13015090400302101;130150904003021011;1321;3609,34766484655;202112
2;130150;904003;021;02;1;3;1;3;2;4;2;1;2;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;130150904003;13015090400302102;130150904003021021;1321;3609,34766484655;202112
2;130150;904003;021;03;1;3;1;3;2;4;2;1;2;3;2;0;1;1;2; ; ;1; ; ;1;1;1;2;4;130150904003;13015090400302103;130150904003021031;1321;3609,34766484655;202112
2;130150;904003;021;04;1;1;5;3;1;7;3;6;3;2;1;0;2;4;5;3;2;1; ; ;2;3;4;2;4;130150904003;13015090400302104;130150904003021041;1321;3609,34766484655;202112
2;130150;904003;021;05;1;3;1;3;2;4;2;1;2;3;2;0;1;1;2; ; ;1; ; ;1;1;1;2;4;130150904003;13015090400302105;130150904003021051;1321;3609,34766484655;202112
2;130150;904003;021;06;1;1;5;3;1;6;3;6;3;2;1;0;2;4;5;3;2;1; ; ;2;3;1;2;4;130150904003;13015090400302106;130150904003021061;1321;3609,34766484655;202112
2;130150;904003;021;07;1;3;1;3;2;4;2;1;2;5;4;0;1;1;2; ; ;1; ; ;1;1;1;2;4;130150904003;13015090400302107;130150904003021071;1321;3609,34766484655;202112
2;130151;901602;021;01;1;3;5;5;3;5;3;6;3;3;2;0;1;1;2; ; ;6; ; ;4;1;1;4;4;130151901602;13015190160202101;130151901602021011;1322;871,435015225995;202112
2;130151;901602;021;02;1;3;5;3;2;5;2;6;2;3;2;0;2;1;4; ; ;6; ; ;4;1;1;4;4;130151901602;13015190160202102;130151901602021021;1322;871,435015225995;202112
2;130151;901602;021;03;1;3;1;3;2;5;2;1;2;5;4;0;1;1;2; ; ;3;2;2;1;1;2;3;4;130151901602;13015190160202103;130151901602021031;1322;871,435015225995;202112
2;130151;901602;021;04;1;3;5;3;2;5;2;6;2;4;3;0;1;1;2; ; ;3;2;2;1;1;1;4;4;130151901602;13015190160202104;130151901602021041;1322;871,435015225995;202112
2;130151;901602;021;05;1;3;1;3;2;5;2;1;2;5;4;0;1;1;2; ; ;5; ; ;4;1;1;4;4;130151901602;13015190160202105;130151901602021051;1322;871,435015225995;202112
2;130151;901602;021;06;1;3;5;3;2;5;2;6;2;4;3;0;1;1;2; ; ;5; ; ;4;1;1;4;4;130151901602;13015190160202106;130151901602021061;1322;871,435015225995;202112
2;130151;901602;021;07;1;3;5;3;2;5;2;6;2;3;2;0;1;1;2; ; ;5; ; ;4;1;1;4;5;130151901602;13015190160202107;130151901602021071;1322;871,435015225995;202112
1;130250;002304;023;01;1;1;1;3;1;2;1;1;1;8;7;0;1;1;5;1; ;1; ; ;1;1;1;2;3;130250002304;13025000230402301;130250002304023011;1312;1522,31722456478;202112
1;130250;002304;023;02;1;1;1;1;1;2;1;1;2;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;130250002304;13025000230402302;130250002304023021;1312;1522,31722456478;202112
1;130250;002304;023;03;1;3;2;6;2;4;2;1;2;2;1;0;2;1;1; ; ;1; ; ;2;1;1;2;4;130250002304;13025000230402303;130250002304023031;1312;1522,31722456478;202112
1;130250;002304;023;04;1;3;1;3;1;4;1;1;1;3;2;0;1;1;1; ; ;5; ; ;1;1;1;2;4;130250002304;13025000230402304;130250002304023041;1312;1522,31722456478;202112
1;130250;002304;023;05;1;1;1;3;1;4;2;1;2;3;2;0;1;1;1; ; ;5; ; ;1;1;1;2;4;130250002304;13025000230402305;130250002304023051;1312;1522,31722456478;202112
1;130250;002304;023;06;1;1;2;3;2;2;2;1;2;4;3;0;1;1;1; ; ;5; ; ;1;1;1;2;4;130250002304;13025000230402306;130250002304023061;1312;1522,31722456478;202112
1;130250;002304;023;07;1;3;1;3;1;4;2;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;130250002304;13025000230402307;130250002304023071;1312;1522,31722456478;202112
2;130251;900101;010;01;1;3;5;3;2;5;2;6;3;3;2;0;1;1;4; ; ;3;2;2;2;3;1;4;5;130251900101;13025190010101001;130251900101010011;1321;8052,69796068975;202112
2;130251;900101;010;02;1;3;5;3;2;5;2;6;2;4;3;0;1;1;2; ; ;3;2;2;2;1;1;4;4;130251900101;13025190010101002;130251900101010021;1321;8052,69796068975;202112
2;130251;900101;010;03;1;3;1;3;2;4;2;1;2;3;2;0;1;2;4; ; ;3;2;2;2;1;1;4;4;130251900101;13025190010101003;130251900101010031;1321;8052,69796068975;202112
2;130251;900101;010;04;1;4;5;5;3;5;2;6;2;2;1;0;1;2;4; ; ;3;2;2;2;1;3;4;4;130251900101;13025190010101004;130251900101010041;1321;8052,69796068975;202112
2;130251;900101;010;05;1;3;1;3;3;4;2;1;2;2;1;0;1;1;2; ; ;3;2;2;1;1;1;4;4;130251900101;13025190010101005;130251900101010051;1321;8052,69796068975;202112
2;130251;900101;010;06;1;3;5;3;3;5;3;6;3;3;2;0;1;1;4; ; ;3;2;2;2;1;1;4;4;130251900101;13025190010101006;130251900101010061;1321;8052,69796068975;202112
2;130251;900101;010;07;1;3;5;3;2;5;2;6;2;2;1;0;1;1;5;3;2;3;2;2;2;3;3;4;4;130251900101;13025190010101007;130251900101010071;1321;8052,69796068975;202112
2;130350;902602;010;01;1;1;1;3;1;4;1;1;2;5;3;0;1;1;2; ; ;3;2;2;1;1;1;2;5;130350902602;13035090260201001;130350902602010011;1322;663,955095658808;202112
2;130350;902602;010;02;1;3;5;3;2;5;2;6;2;6;4;0;1;1;2; ; ;5; ; ;4;1;1;4;5;130350902602;13035090260201002;130350902602010021;1322;663,955095658808;202112
2;130350;902602;010;03;1;3;1;3;1;4;2;4;2;8;4;0;1;1;2; ; ;3;2;2;1;1;1;2;4;130350902602;13035090260201003;130350902602010031;1322;663,955095658808;202112
2;130350;902602;010;04;1;3;2;6;1;4;1;1;1;2;1;0;1;1;2; ; ;3;2;2;1;1;1;2;4;130350902602;13035090260201004;130350902602010041;1322;663,955095658808;202112
2;130350;902602;010;07;1;1;5;3;2;4;2;6;2;4;3;0;1;1;3; ; ;5; ; ;1;1;1;2;4;130350902602;13035090260201007;130350902602010071;1322;663,955095658808;202112
2;130350;902602;010;08;1;1;5;3;3;5;2;6;2;5;4;0;1;1;2; ; ;1; ; ;2;1;1;2;4;130350902602;13035090260201008;130350902602010081;1322;663,955095658808;202112
2;130350;902602;010;09;1;1;1;3;2;4;2;1;2;4;3;0;1;1;2; ; ;5; ; ;1;1;1;2;4;130350902602;13035090260201009;130350902602010091;1322;663,955095658808;202112
2;130352;900903;027;01;1;4;5;3;2;5;3;6;3;4;3;0;1;1;2; ; ;7; ; ;4;1;1;4;4;130352900903;13035290090302701;130352900903027011;1321;1256,80260619791;202112
2;130352;900903;027;02;1;1;1;3;2;4;2;1;2;3;2;0;1;1;2; ; ;5; ; ;4;3;1;2;4;130352900903;13035290090302702;130352900903027021;1321;1256,80260619791;202112
2;130352;900903;027;03;1;1;1;3;2;4;2;1;2;3;2;0;1;1;2; ; ;5; ; ;4;1;1;2;4;130352900903;13035290090302703;130352900903027031;1321;1256,80260619791;202112
2;130352;900903;027;04;1;1;2;3;2;5;2;4;2;6;5;0;1;1;2; ; ;1; ; ;1;1;1;2;4;130352900903;13035290090302704;130352900903027041;1321;1256,80260619791;202112
2;130352;900903;027;05;1;1;1;3;2;4;2;1;2;3;2;0;1;1;2; ; ;1; ; ;1;1;1;2;5;130352900903;13035290090302705;130352900903027051;1321;1256,80260619791;202112
2;130352;900903;027;06;1;1;1;3;2;2;2;1;2;3;2;0;1;1;2; ; ;1; ; ;1;1;1;2;5;130352900903;13035290090302706;130352900903027061;1321;1256,80260619791;202112
2;130352;900903;027;07;1;1;5;3;2;5;2;6;2;4;3;0;1;1;3; ; ;5; ; ;2;1;1;4;4;130352900903;13035290090302707;130352900903027071;1321;1256,80260619791;202112
2;130400;000503;010;01;1;3;1;3;2;4;2;1;2;4;3;0;1;1;2; ; ;1; ; ;2;1;1;2;1;130400000503;13040000050301001;130400000503010011;1323;293,613304512585;202112
2;130400;000503;010;02;1;3;1;3;2;4;2;1;2;3;2;0;1;1;2; ; ;1; ; ;1;1;1;2;1;130400000503;13040000050301002;130400000503010021;1323;293,613304512585;202112
2;130400;000503;010;03;1;3;4;3;2;4;1;1;2;1;0;0;2;4;2; ; ;1; ; ;2;3;1;2;5;130400000503;13040000050301003;130400000503010031;1323;293,613304512585;202112
2;130400;000503;010;04;1;3;1;3;2;4;3;1;2;4;3;0;1;2;3; ; ;1; ; ;2;1;1;2;4;130400000503;13040000050301004;130400000503010041;1323;293,613304512585;202112
2;130400;000503;010;05;1;1;1;3;3;5;2;4;2;2;1;0;1;1;2; ; ;1; ; ;2;1;1;2;5;130400000503;13040000050301005;130400000503010051;1323;293,613304512585;202112
2;130400;000503;010;06;1;3;1;3;2;4;2;1;1;3;2;0;1;1;2; ; ;1; ; ;1;1;1;2;1;130400000503;13040000050301006;130400000503010061;1323;293,613304512585;202112
2;130400;000503;010;08;1;3;1;3;2;4;2;1;2;4;3;0;1;1;2; ; ;1; ; ;2;1;1;2;4;130400000503;13040000050301008;130400000503010081;1323;293,613304512585;202112
2;130400;000606;027;01;1;3;5;3;2;5;2;4;2;3;2;0;2;1;2; ; ;1; ; ;2;1;1;2;4;130400000606;13040000060602701;130400000606027011;1323;571,284304235382;202112
2;130400;000606;027;02;1;1;1;3;2;2;1;1;1;5;4;0;1;1;2; ; ;1; ; ;1;1;1;2;4;130400000606;13040000060602702;130400000606027021;1323;571,284304235382;202112
2;130400;000606;027;04;1;1;1;3;2;4;2;1;2;2;1;0;1;1;2; ; ;1; ; ;1;1;1;2;4;130400000606;13040000060602704;130400000606027041;1323;571,284304235382;202112
2;130400;000606;027;05;1;3;1;3;2;5;2;1;2;3;2;0;1;1;2; ; ;1; ; ;2;1;1;2;5;130400000606;13040000060602705;130400000606027051;1323;571,284304235382;202112
2;130400;000606;027;06;1;1;2;1;2;4;2;1;1;5;4;0;1;1;2; ; ;1; ; ;1;1;1;2;4;130400000606;13040000060602706;130400000606027061;1323;571,284304235382;202112
2;130400;000606;027;09;1;1;1;2;1;4;2;1;2;5;4;0;1;1;2; ; ;1; ; ;1;1;1;2;4;130400000606;13040000060602709;130400000606027091;1323;571,284304235382;202112
2;130400;000606;027;10;1;1;5;3;2;5;2;6;2;4;3;0;1;1;2; ; ;1; ; ;2;1;1;2;4;130400000606;13040000060602710;130400000606027101;1323;571,284304235382;202112
2;130450;901003;023;01;1;3;1;2;3;4;2;1;2;4;3;0;1;1;2; ; ;1; ; ;1;1;1;4;4;130450901003;13045090100302301;130450901003023011;1322;1912,72084369136;202112
2;130450;901003;023;02;1;4;5;3;3;4;2;6;3;3;2;0;2;1;2; ; ;5; ; ;2;3;1;4;4;130450901003;13045090100302302;130450901003023021;1322;1912,72084369136;202112
2;130450;901003;023;03;1;3;1;3;2;4;2;4;2;3;2;0;1;1;2; ; ;5; ; ;1;1;1;4;4;130450901003;13045090100302303;130450901003023031;1322;1912,72084369136;202112
2;130450;901003;023;04;1;3;1;3;3;4;2;1;3;3;2;0;1;1;2; ; ;5; ; ;4;1;1;2;4;130450901003;13045090100302304;130450901003023041;1322;1912,72084369136;202112
2;130450;901003;023;05;1;3;1;3;3;4;3;2;3;4;3;0;1;1;2; ; ;5; ; ;1;1;1;4;6;130450901003;13045090100302305;130450901003023051;1322;1912,72084369136;202112
2;130450;901003;023;07;1;3;1;3;2;2;1;1;2;5;4;0;1;1;2; ; ;5; ; ;1;1;1;4;4;130450901003;13045090100302307;130450901003023071;1322;1912,72084369136;202112
2;130450;901003;023;08;1;3;5;3;2;5;2;4;2;3;2;0;1;1;2; ; ;5; ; ;4;1;1;2;4;130450901003;13045090100302308;130450901003023081;1322;1912,72084369136;202112
2;130550;900403;023;01;1;3;5;3;2;5;3;4;2;4;2;0;1;1;2; ; ;3;2;2;1;1;1;4;4;130550900403;13055090040302301;130550900403023011;1321;1179,40144280086;202112
2;130550;900403;023;02;1;3;1;3;2;4;2;1;2;6;5;0;1;1;2; ; ;5; ; ;1;1;1;2;4;130550900403;13055090040302302;130550900403023021;1321;1179,40144280086;202112
2;130550;900403;023;03;1;4;5;3;2;5;2;6;2;3;2;0;1;1;2; ; ;3;2;2;2;1;1;4;4;130550900403;13055090040302303;130550900403023031;1321;1179,40144280086;202112
2;130550;900403;023;04;1;3;1;3;3;5;2;4;2;4;3;0;1;2;2; ; ;5; ; ;4;1;1;2;4;130550900403;13055090040302304;130550900403023041;1321;1179,40144280086;202112
2;130550;900403;023;05;1;3;1;3;2;4;2;1;2;4;3;0;1;1;3; ; ;5; ; ;2;1;1;4;4;130550900403;13055090040302305;130550900403023051;1321;1179,40144280086;202112
2;130550;900403;023;06;1;3;1;3;2;4;2;1;2;3;2;0;1;2;2; ; ;5; ; ;4;1;1;2;6;130550900403;13055090040302306;130550900403023061;1321;1179,40144280086;202112
2;130550;900403;023;07;1;3;1;3;2;5;2;4;2;4;3;0;1;2;3; ; ;5; ; ;1;1;1;2;4;130550900403;13055090040302307;130550900403023071;1321;1179,40144280086;202112
1;130850;005201;021;02;1;1;1;2;1;2;1;1;1;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;3;130850005201;13085000520102102;130850005201021021;1313;1738,6685298556;202112
1;130850;005201;021;03;1;1;1;2;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;1;130850005201;13085000520102103;130850005201021031;1313;1738,6685298556;202112
1;130850;005201;021;04;1;1;1;2;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;5;130850005201;13085000520102104;130850005201021041;1313;1738,6685298556;202112
1;130850;005201;021;06;1;1;2;1;1;2;1;1;1;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;130850005201;13085000520102106;130850005201021061;1313;1738,6685298556;202112
1;130850;005201;021;08;1;1;1;3;2;2;2;1;2;6;4;0;1;1;1; ; ;1; ; ;1;1;1;2;1;130850005201;13085000520102108;130850005201021081;1313;1738,6685298556;202112
1;130850;007502;027;01;1;1;1;3;2;2;1;1;2;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;130850007502;13085000750202701;130850007502027011;1312;2256,77605493178;202112
1;130850;007502;027;02;1;1;2;3;1;2;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;130850007502;13085000750202702;130850007502027021;1312;2256,77605493178;202112
1;130850;007502;027;04;1;1;1;3;3;4;3;1;3;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;130850007502;13085000750202704;130850007502027041;1312;2256,77605493178;202112
1;130850;007502;027;06;1;1;5;3;3;5;2;6;3;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;130850007502;13085000750202706;130850007502027061;1312;2256,77605493178;202112
1;130850;007502;027;08;1;3;5;3;3;7;3;6;2;3;2;0;1;1;5;3;1;7; ; ;4;3;1;2;4;130850007502;13085000750202708;130850007502027081;1312;2256,77605493178;202112
1;130850;007502;027;10;1;1;5;3;3;7;3;6;3;2;1;0;1;1;1; ; ;7; ; ;4;2;1;2;4;130850007502;13085000750202710;130850007502027101;1312;2256,77605493178;202112
1;130850;007502;027;10;2;1;5;3;3;7;3;6;3;1;1;0;2;1;1; ; ;7; ; ;4;2;1;2;4;130850007502;13085000750202710;130850007502027102;1312;2256,77605493178;202112
1;130850;023301;027;01;1;1;2;1;1;2;1;1;1;3;2;1;1;1;1; ; ;1; ; ;1;1;1;2;4;130850023301;13085002330102701;130850023301027011;1313;1615,48360698618;202112
1;130850;023301;027;02;1;1;2;1;1;2;1;1;2;4;3;0;1;3;1; ; ;1; ; ;1;1;1;2;4;130850023301;13085002330102702;130850023301027021;1313;1615,48360698618;202112
1;130850;023301;027;03;1;1;2;1;1;2;1;1;2;6;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;130850023301;13085002330102703;130850023301027031;1313;1615,48360698618;202112
1;130850;023301;027;05;1;1;2;1;1;2;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;130850023301;13085002330102705;130850023301027051;1313;1615,48360698618;202112
1;130850;023301;027;09;1;1;2;1;1;2;1;1;1;2;1;0;1;1;1; ; ;1; ; ;1;1;1;2;4;130850023301;13085002330102709;130850023301027091;1313;1615,48360698618;202112
1;130950;005703;021;01;1;3;1;3;2;4;2;1;2;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;130950005703;13095000570302101;130950005703021011;1312;2332,86329119296;202112
1;130950;005703;021;02;1;1;1;3;1;2;1;1;1;3;2;0;1;3;1; ; ;1; ; ;1;1;1;2;4;130950005703;13095000570302102;130950005703021021;1312;2332,86329119296;202112
1;130950;005703;021;03;1;1;1;3;2;2;2;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;130950005703;13095000570302103;130950005703021031;1312;2332,86329119296;202112
1;130950;005703;021;04;1;3;1;3;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;130950005703;13095000570302104;130950005703021041;1312;2332,86329119296;202112
1;130950;005703;021;05;1;3;1;3;2;2;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;130950005703;13095000570302105;130950005703021051;1312;2332,86329119296;202112
1;130950;005703;021;06;1;3;2;1;1;2;1;1;2;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;5;130950005703;13095000570302106;130950005703021061;1312;2332,86329119296;202112
1;130950;005703;021;08;1;1;1;3;1;4;2;1;2;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;130950005703;13095000570302108;130950005703021081;1312;2332,86329119296;202112
1;130950;006703;027;01;1;1;1;3;3;4;3;1;3;3;2;0;1;1;2; ; ;4; ; ;4;1;1;2;4;130950006703;13095000670302701;130950006703027011;1311;1778,02622639567;202112
1;130950;006703;027;02;1;1;1;3;2;4;3;1;2;2;1;0;1;1;1; ; ;4; ; ;4;1;1;2;4;130950006703;13095000670302702;130950006703027021;1311;1778,02622639567;202112
1;130950;006703;027;03;1;1;1;3;2;4;2;1;2;3;2;0;1;2;2; ; ;4; ; ;4;1;2;4;4;130950006703;13095000670302703;130950006703027031;1311;1778,02622639567;202112
1;130950;006703;027;04;1;1;1;1;1;2;1;1;1;4;3;0;1;1;1; ; ;4; ; ;4;1;1;2;5;130950006703;13095000670302704;130950006703027041;1311;1778,02622639567;202112
1;130950;006703;027;05;1;1;1;3;2;2;2;1;2;4;2;0;1;1;1; ; ;4; ; ;4;1;1;2;4;130950006703;13095000670302705;130950006703027051;1311;1778,02622639567;202112
1;130950;006703;027;06;1;1;1;3;3;4;3;1;3;3;2;0;1;1;1; ; ;4; ; ;4;1;1;2;4;130950006703;13095000670302706;130950006703027061;1311;1778,02622639567;202112
1;130950;006703;027;07;1;3;5;3;3;7;3;5;3;1;0;0;2;1;5;3;2;4; ; ;4;3;1;2;5;130950006703;13095000670302707;130950006703027071;1311;1778,02622639567;202112
1;130950;010205;023;01;1;3;1;3;2;4;2;1;2;2;1;0;1;1;2; ; ;4; ; ;4;1;1;4;4;130950010205;13095001020502301;130950010205023011;1312;905,645239565561;202112
1;130950;010205;023;02;1;3;1;3;2;2;1;1;2;3;2;0;1;1;2; ; ;4; ; ;4;1;1;2;4;130950010205;13095001020502302;130950010205023021;1312;905,645239565561;202112
1;130950;010205;023;03;1;3;1;3;3;4;2;1;2;3;2;0;1;1;2; ; ;4; ; ;4;1;1;2;4;130950010205;13095001020502303;130950010205023031;1312;905,645239565561;202112
1;130950;010205;023;04;1;3;1;3;2;4;3;1;3;4;3;0;1;1;2; ; ;4; ; ;4;1;1;2;4;130950010205;13095001020502304;130950010205023041;1312;905,645239565561;202112
1;130950;010205;023;05;1;3;1;3;2;4;2;1;2;5;4;0;1;1;2; ; ;4; ; ;4;1;1;2;5;130950010205;13095001020502305;130950010205023051;1312;905,645239565561;202112
1;130950;010205;023;07;1;3;1;3;2;4;2;1;2;4;3;0;1;1;2; ; ;4; ; ;4;1;1;2;4;130950010205;13095001020502307;130950010205023071;1312;905,645239565561;202112
1;130950;010205;023;08;1;3;1;3;2;2;3;1;2;4;3;0;1;1;2; ; ;4; ; ;4;1;1;4;5;130950010205;13095001020502308;130950010205023081;1312;905,645239565561;202112
2;131052;000201;021;01;1;3;1;3;1;2;1;1;2;4;3;0;1;1;2; ; ;1; ; ;1;1;1;2;4;131052000201;13105200020102101;131052000201021011;1323;258,857127659755;202112
