area;ciudad;conglomerado;panelm;vivienda;hogar;vi01;vi02;vi03a;vi03b;vi04a;vi04b;vi05a;vi05b;vi06;vi07;vi07a;vi07b;vi08;vi09;vi10;vi101;vi102;vi10a;vi11;vi12;vi13;vi14;estrato;fexp;upm;id_vivienda;id_hogar;periodo
2;91850;906101;6;7;1;3;1;3;3;4;3;1;2;2;1;0;2;1;2;1;;;2;3;1;4;4;922;133;91850906101;9,18509E+15;9,18509E+16;201912
2;91850;906102;12;1;1;3;1;3;3;5;3;1;2;1;0;0;1;1;2;1;;;2;1;1;4;4;922;348;91850906102;9,18509E+15;9,18509E+16;201912
2;91850;906102;12;2;1;3;1;3;2;4;2;2;2;3;2;0;1;1;2;1;;;2;1;1;2;4;922;348;91850906102;9,18509E+15;9,18509E+16;201912
2;91850;906102;12;3;1;3;1;3;3;4;2;1;2;2;1;0;1;1;2;1;;;1;1;1;4;4;922;348;91850906102;9,18509E+15;9,18509E+16;201912
2;91850;906102;12;4;1;3;1;3;2;2;2;1;1;2;1;0;1;1;3;1;;;1;1;1;4;4;922;348;91850906102;9,18509E+15;9,18509E+16;201912
2;91850;906102;12;5;1;3;1;2;2;2;2;1;2;3;2;0;1;1;2;1;;;1;1;1;4;4;922;348;91850906102;9,18509E+15;9,18509E+16;201912
2;91850;906102;12;6;1;4;1;3;2;4;2;1;2;3;2;0;1;1;2;5;;;1;1;1;4;4;922;348;91850906102;9,18509E+15;9,18509E+16;201912
2;91850;906102;12;7;1;3;1;3;2;4;2;1;2;2;1;0;1;1;3;1;;;1;1;1;3;4;922;348;91850906102;9,18509E+15;9,18509E+16;201912
2;91850;906802;6;1;1;3;1;2;2;4;2;1;2;3;2;0;1;1;2;1;;;1;1;1;2;4;923;169;91850906802;9,18509E+15;9,18509E+16;201912
2;91850;906802;6;2;1;3;1;2;2;2;2;1;2;4;3;0;1;1;2;5;;;1;1;1;4;4;923;169;91850906802;9,18509E+15;9,18509E+16;201912
2;91850;906802;6;3;1;3;1;3;2;4;3;1;2;1;0;0;2;1;2;7;;;4;1;1;4;4;923;169;91850906802;9,18509E+15;9,18509E+16;201912
2;91850;906802;6;4;1;3;1;3;3;4;3;1;2;3;2;0;1;1;2;4;;;4;1;1;4;4;923;169;91850906802;9,18509E+15;9,18509E+16;201912
2;91850;906802;6;5;1;1;1;3;3;4;2;1;2;3;2;0;1;1;2;1;;;1;1;1;2;5;923;169;91850906802;9,18509E+15;9,18509E+16;201912
2;91850;906802;6;6;1;3;1;3;3;4;3;1;3;2;1;0;1;1;2;1;;;2;3;1;4;4;923;169;91850906802;9,18509E+15;9,18509E+16;201912
2;91850;906802;6;7;1;3;1;2;2;4;3;1;2;2;1;0;1;1;2;5;;;2;3;1;4;4;923;169;91850906802;9,18509E+15;9,18509E+16;201912
2;91850;907902;12;1;1;3;5;3;2;5;2;6;2;2;1;0;1;1;2;1;;;2;1;1;4;5;923;390;91850907902;9,18509E+15;9,18509E+16;201912
2;91850;907902;12;2;1;3;1;2;2;2;2;1;2;3;2;0;1;1;2;1;;;2;1;1;4;4;923;390;91850907902;9,18509E+15;9,18509E+16;201912
2;91850;907902;12;3;1;3;5;3;2;5;2;5;2;2;1;0;1;1;2;1;;;2;3;1;4;5;923;390;91850907902;9,18509E+15;9,18509E+16;201912
2;91850;907902;12;4;1;3;1;3;2;4;2;1;1;3;2;0;1;1;5;1;;;2;3;1;4;4;923;390;91850907902;9,18509E+15;9,18509E+16;201912
2;91850;907902;12;5;1;3;1;1;2;4;2;2;1;3;2;0;1;1;3;1;;;2;1;1;4;4;923;390;91850907902;9,18509E+15;9,18509E+16;201912
2;91850;907902;12;6;1;3;1;3;2;7;3;1;2;1;0;0;1;1;2;1;;;2;2;1;4;4;923;390;91850907902;9,18509E+15;9,18509E+16;201912
2;91850;907902;12;7;1;2;5;3;3;5;3;5;3;2;1;0;1;1;3;1;;;2;3;1;4;5;923;390;91850907902;9,18509E+15;9,18509E+16;201912
1;91950;201;12;1;1;1;1;3;2;4;2;1;2;4;3;0;1;1;2;1;;;1;1;1;2;4;911;156;91950000201;9,195E+15;9,195E+16;201912
1;91950;201;12;2;1;3;5;3;2;5;2;6;2;2;1;0;1;1;2;1;;;1;1;1;4;4;911;156;91950000201;9,195E+15;9,195E+16;201912
1;91950;201;12;3;1;3;1;3;1;4;3;1;2;3;2;0;1;1;2;1;;;2;1;1;4;4;911;156;91950000201;9,195E+15;9,195E+16;201912
1;91950;201;12;4;1;1;1;3;2;8;3;1;2;1;0;0;1;1;3;1;;;2;3;1;4;4;911;156;91950000201;9,195E+15;9,195E+16;201912
1;91950;201;12;5;1;1;1;1;1;5;2;1;2;3;2;0;1;1;2;1;;;1;1;1;2;5;911;156;91950000201;9,195E+15;9,195E+16;201912
1;91950;201;12;6;1;3;1;3;2;5;2;1;2;2;1;0;2;1;3;1;;;2;1;1;2;4;911;156;91950000201;9,195E+15;9,195E+16;201912
1;91950;201;12;7;1;1;1;3;3;4;3;1;3;3;2;0;1;1;2;1;;;1;1;1;2;3;911;156;91950000201;9,195E+15;9,195E+16;201912
1;91950;702;6;1;1;1;1;3;2;2;2;1;2;3;2;0;1;1;2;1;;;1;1;1;2;4;911;520;91950000702;9,195E+15;9,195E+16;201912
1;91950;702;6;2;1;1;1;3;1;4;2;1;2;4;3;0;1;1;3;1;;;1;1;1;2;4;911;520;91950000702;9,195E+15;9,195E+16;201912
1;91950;702;6;3;1;1;1;3;2;2;1;1;2;2;1;0;1;1;2;1;;;1;3;1;2;4;911;520;91950000702;9,195E+15;9,195E+16;201912
1;91950;702;6;4;1;1;1;3;1;2;1;2;1;3;2;0;1;1;2;1;;;1;1;1;2;4;911;520;91950000702;9,195E+15;9,195E+16;201912
1;91950;702;6;5;1;1;1;3;1;4;1;1;2;3;2;0;1;1;2;1;;;1;1;1;2;4;911;520;91950000702;9,195E+15;9,195E+16;201912
1;91950;702;6;6;1;1;1;3;2;4;2;2;2;2;1;0;1;1;2;1;;;1;1;1;2;4;911;520;91950000702;9,195E+15;9,195E+16;201912
1;91950;702;6;7;1;1;1;1;2;2;2;2;2;2;1;0;1;1;2;1;;;1;1;1;2;4;911;520;91950000702;9,195E+15;9,195E+16;201912
1;91950;907;99;1;1;3;5;3;2;5;2;6;2;2;1;0;1;1;2;1;;;2;1;1;2;4;911;700;91950000907;9,195E+15;9,195E+16;201912
1;91950;907;99;2;1;3;1;3;2;4;2;1;2;1;0;0;1;1;2;1;;;1;1;1;4;4;911;700;91950000907;9,195E+15;9,195E+16;201912
1;91950;907;99;3;1;3;5;3;3;4;2;5;3;2;1;0;1;1;2;1;;;2;1;1;2;5;911;700;91950000907;9,195E+15;9,195E+16;201912
1;91950;907;99;4;1;3;1;1;2;4;2;1;2;1;0;0;1;1;2;1;;;2;1;1;2;4;911;700;91950000907;9,195E+15;9,195E+16;201912
1;91950;907;99;5;1;3;1;3;2;2;2;1;2;2;1;0;1;1;2;1;;;2;1;1;2;4;911;700;91950000907;9,195E+15;9,195E+16;201912
1;91950;907;99;6;1;3;1;3;1;5;2;1;2;2;1;0;1;1;2;1;;;2;1;1;2;4;911;700;91950000907;9,195E+15;9,195E+16;201912
1;91950;907;99;7;1;3;1;3;2;2;2;1;2;2;1;0;1;1;2;1;;;1;1;1;2;4;911;700;91950000907;9,195E+15;9,195E+16;201912
1;91950;1202;6;1;1;1;1;1;1;2;1;1;1;6;5;0;1;1;2;1;;;1;1;1;2;4;912;238;91950001202;9,195E+15;9,195E+16;201912
1;91950;1202;6;2;1;1;1;2;3;2;2;1;2;3;2;0;1;1;2;1;;;1;1;1;2;5;912;238;91950001202;9,195E+15;9,195E+16;201912
1;91950;1202;6;3;1;2;1;3;3;2;2;1;1;2;1;1;1;2;1;1;;;1;1;1;2;1;912;238;91950001202;9,195E+15;9,195E+16;201912
1;91950;1202;6;4;1;1;1;3;2;4;2;1;2;3;2;0;1;1;2;1;;;1;1;1;2;4;912;238;91950001202;9,195E+15;9,195E+16;201912
1;91950;1202;6;5;1;1;4;3;2;4;2;1;2;2;1;0;1;1;2;1;;;1;1;1;2;4;912;238;91950001202;9,195E+15;9,195E+16;201912
1;91950;1202;6;6;1;1;1;1;2;2;2;1;3;1;0;0;2;1;2;1;;;2;3;1;2;1;912;238;91950001202;9,195E+15;9,195E+16;201912
1;91950;1202;6;7;1;1;1;3;2;4;2;1;2;1;0;0;2;1;3;1;;;2;1;1;2;5;912;238;91950001202;9,195E+15;9,195E+16;201912
2;91950;900501;12;1;1;3;1;3;2;5;2;1;2;3;2;0;1;1;2;5;;;4;1;1;4;4;922;189;91950900501;9,19509E+15;9,19509E+16;201912
2;91950;900501;12;2;1;3;1;3;3;5;2;4;2;1;0;0;1;1;3;5;;;4;1;1;4;4;922;189;91950900501;9,19509E+15;9,19509E+16;201912
2;91950;900501;12;3;1;3;5;3;2;5;3;6;2;2;1;0;1;1;5;5;;;4;3;1;4;4;922;189;91950900501;9,19509E+15;9,19509E+16;201912
2;91950;900501;12;4;1;3;1;3;2;5;2;1;2;3;2;0;1;1;2;5;;;4;1;1;4;5;922;189;91950900501;9,19509E+15;9,19509E+16;201912
2;91950;900501;12;5;1;3;5;3;3;5;3;5;3;2;1;0;2;4;2;5;;;4;1;1;4;5;922;189;91950900501;9,19509E+15;9,19509E+16;201912
2;91950;900501;12;6;1;3;1;3;2;5;2;1;2;4;3;0;1;1;2;5;;;4;1;1;4;4;922;189;91950900501;9,19509E+15;9,19509E+16;201912
2;91950;900501;12;7;1;3;1;3;2;4;2;1;2;3;2;0;1;1;2;5;;;4;1;1;4;4;922;189;91950900501;9,19509E+15;9,19509E+16;201912
2;91950;901001;99;1;1;3;5;3;3;5;3;6;3;2;1;0;1;1;2;5;;;2;1;1;4;4;923;163;91950901001;9,19509E+15;9,19509E+16;201912
2;91950;901001;99;2;1;3;1;2;2;2;2;1;2;3;2;0;1;1;2;5;;;4;1;1;4;4;923;163;91950901001;9,19509E+15;9,19509E+16;201912
2;91950;901001;99;3;1;3;1;3;1;2;1;2;1;3;2;0;1;1;2;5;;;4;1;1;2;4;923;163;91950901001;9,19509E+15;9,19509E+16;201912
2;91950;901001;99;4;1;3;1;3;3;4;1;2;2;3;2;0;1;1;2;5;;;4;1;1;4;4;923;163;91950901001;9,19509E+15;9,19509E+16;201912
2;91950;901001;99;5;1;3;1;3;1;5;2;1;2;3;2;0;1;1;3;5;;;1;1;1;4;4;923;163;91950901001;9,19509E+15;9,19509E+16;201912
2;91950;901001;99;6;1;3;1;2;2;5;2;1;2;3;2;0;1;1;2;5;;;4;1;1;4;4;923;163;91950901001;9,19509E+15;9,19509E+16;201912
2;91950;901001;99;7;1;3;5;3;3;5;3;6;3;2;1;0;1;2;5;5;;;4;3;1;4;4;923;163;91950901001;9,19509E+15;9,19509E+16;201912
2;91950;901702;6;1;1;3;1;3;3;4;2;1;2;3;2;0;1;1;2;4;;;4;1;1;4;4;923;138;91950901702;9,19509E+15;9,19509E+16;201912
2;91950;901702;6;2;1;3;1;3;3;4;3;1;2;2;1;0;1;1;2;1;;;2;1;1;4;4;923;138;91950901702;9,19509E+15;9,19509E+16;201912
2;91950;901702;6;3;1;3;1;3;3;4;3;1;2;3;2;0;1;1;2;1;;;2;1;1;4;4;923;138;91950901702;9,19509E+15;9,19509E+16;201912
2;91950;901702;6;4;1;3;1;3;3;4;3;1;2;3;2;0;1;1;2;1;;;2;1;1;4;4;923;138;91950901702;9,19509E+15;9,19509E+16;201912
2;91950;901702;6;5;1;3;1;3;2;4;2;1;2;1;0;0;1;1;2;1;;;2;1;1;4;4;923;138;91950901702;9,19509E+15;9,19509E+16;201912
2;91950;901702;6;6;1;3;1;3;2;4;2;1;2;2;1;0;1;1;3;1;;;2;1;1;4;4;923;138;91950901702;9,19509E+15;9,19509E+16;201912
2;91950;901702;6;7;1;3;5;3;3;5;3;6;3;1;0;0;1;1;2;4;;;4;3;1;3;4;923;138;91950901702;9,19509E+15;9,19509E+16;201912
2;91950;902701;99;1;1;3;1;3;1;4;1;1;1;3;2;0;1;1;2;4;;;4;1;1;4;4;922;299;91950902701;9,19509E+15;9,19509E+16;201912
2;91950;902701;99;2;1;3;1;3;2;5;3;1;2;3;2;0;1;1;2;4;;;4;1;1;4;4;922;299;91950902701;9,19509E+15;9,19509E+16;201912
2;91950;902701;99;3;1;3;1;3;2;5;1;1;2;3;2;0;1;1;2;4;;;4;3;1;4;5;922;299;91950902701;9,19509E+15;9,19509E+16;201912
2;91950;902701;99;4;1;3;1;2;1;4;1;1;2;3;2;0;1;1;3;4;;;4;1;1;4;4;922;299;91950902701;9,19509E+15;9,19509E+16;201912
2;91950;902701;99;5;1;3;5;3;2;5;2;6;2;2;1;0;1;1;5;4;;;4;3;1;4;4;922;299;91950902701;9,19509E+15;9,19509E+16;201912
2;91950;902701;99;6;1;3;1;3;2;5;2;1;2;2;1;0;1;1;2;6;;;4;1;1;4;4;922;299;91950902701;9,19509E+15;9,19509E+16;201912
2;91950;902701;99;7;1;3;5;3;1;5;2;5;2;2;1;0;1;1;2;6;;;4;3;1;4;4;922;299;91950902701;9,19509E+15;9,19509E+16;201912
2;91950;904201;6;1;1;3;1;3;1;2;1;1;2;4;3;1;1;1;2;1;;;1;1;1;4;4;922;116;91950904201;9,19509E+15;9,19509E+16;201912
2;91950;904201;6;2;1;3;1;3;2;4;2;1;2;3;2;0;1;1;2;1;;;2;3;1;4;4;922;116;91950904201;9,19509E+15;9,19509E+16;201912
2;91950;904201;6;3;1;1;1;3;1;4;2;1;2;3;2;0;1;1;2;1;;;2;1;1;4;4;922;116;91950904201;9,19509E+15;9,19509E+16;201912
2;91950;904201;6;4;1;3;1;3;3;4;2;1;2;2;1;0;1;1;2;1;;;2;1;1;4;5;922;116;91950904201;9,19509E+15;9,19509E+16;201912
2;91950;904201;6;5;1;3;1;3;2;5;2;1;2;2;1;0;1;1;2;1;;;2;3;1;4;4;922;116;91950904201;9,19509E+15;9,19509E+16;201912
2;91950;904201;6;6;1;3;1;3;2;4;2;1;2;4;3;0;1;3;2;1;;;2;3;1;2;4;922;116;91950904201;9,19509E+15;9,19509E+16;201912
2;91950;904201;6;7;1;3;1;3;3;4;2;1;2;3;2;0;1;1;2;1;;;2;1;1;4;5;922;116;91950904201;9,19509E+15;9,19509E+16;201912
2;91950;904901;12;1;1;1;1;3;2;4;2;1;2;4;3;0;1;1;2;1;;;2;1;1;4;4;923;159;91950904901;9,19509E+15;9,19509E+16;201912
2;91950;904901;12;2;1;1;1;3;2;4;2;1;2;4;3;0;1;1;2;3;2;2;2;1;1;4;4;923;159;91950904901;9,19509E+15;9,19509E+16;201912
2;91950;904901;12;3;1;1;5;3;2;6;2;6;3;1;0;0;1;1;5;6;;;4;3;1;4;4;923;159;91950904901;9,19509E+15;9,19509E+16;201912
2;91950;904901;12;4;1;1;1;3;2;4;2;1;2;4;3;0;1;1;2;1;;;2;1;1;4;4;923;159;91950904901;9,19509E+15;9,19509E+16;201912
2;91950;904901;12;5;1;1;1;3;2;2;2;1;2;4;3;0;1;1;2;1;;;2;1;1;3;4;923;159;91950904901;9,19509E+15;9,19509E+16;201912
2;91950;904901;12;6;1;1;1;3;1;4;2;1;1;3;2;0;1;1;2;6;;;4;1;1;3;5;923;159;91950904901;9,19509E+15;9,19509E+16;201912
2;91950;904901;12;7;1;1;1;3;2;5;2;1;2;2;1;0;1;1;2;6;;;4;1;1;4;5;923;159;91950904901;9,19509E+15;9,19509E+16;201912
2;91951;101;99;1;1;3;1;3;2;2;2;2;3;4;3;0;1;1;2;5;;;1;1;1;2;4;921;113;91951000101;9,1951E+15;9,1951E+16;201912
2;91951;101;99;2;1;1;1;3;2;4;2;1;1;2;1;0;1;1;2;1;;;1;1;1;2;4;921;113;91951000101;9,1951E+15;9,1951E+16;201912
2;91951;101;99;3;1;3;1;3;2;4;2;2;2;4;3;0;1;1;2;5;;;1;1;1;2;4;921;113;91951000101;9,1951E+15;9,1951E+16;201912
2;91951;101;99;4;1;3;1;3;3;4;2;1;2;3;2;0;1;1;2;5;;;4;2;1;2;4;921;113;91951000101;9,1951E+15;9,1951E+16;201912
2;91951;101;99;5;1;1;1;3;3;4;3;1;3;2;1;0;1;1;2;5;;;4;1;1;2;4;921;113;91951000101;9,1951E+15;9,1951E+16;201912
2;91951;101;99;6;1;1;2;1;2;2;1;2;1;4;3;0;1;1;2;5;;;1;1;1;2;4;921;113;91951000101;9,1951E+15;9,1951E+16;201912
2;91951;101;99;7;1;1;1;1;2;2;2;2;2;4;3;0;1;1;2;5;;;1;1;1;2;4;921;113;91951000101;9,1951E+15;9,1951E+16;201912
2;91951;402;12;1;1;1;1;3;1;4;1;1;1;4;3;1;1;1;2;5;;;1;1;1;2;4;921;70;91951000402;9,1951E+15;9,1951E+16;201912
2;91951;402;12;2;1;1;2;3;3;5;2;2;2;4;3;0;1;1;2;1;;;1;1;1;2;4;921;70;91951000402;9,1951E+15;9,1951E+16;201912
2;91951;402;12;3;1;1;1;1;2;2;2;2;2;3;2;0;1;1;2;1;;;1;1;1;2;1;921;70;91951000402;9,1951E+15;9,1951E+16;201912
2;91951;402;12;4;1;3;2;3;3;4;2;1;2;2;1;0;1;1;2;5;;;4;1;1;2;1;921;70;91951000402;9,1951E+15;9,1951E+16;201912
2;91951;402;12;5;1;1;2;3;2;2;2;2;2;2;1;0;1;1;2;1;;;2;1;1;2;4;921;70;91951000402;9,1951E+15;9,1951E+16;201912
2;91951;402;12;6;1;3;1;3;2;2;2;1;2;4;3;0;1;1;2;1;;;2;1;1;2;4;921;70;91951000402;9,1951E+15;9,1951E+16;201912
2;91951;402;12;7;1;1;1;3;2;2;1;1;2;2;1;0;1;1;2;5;;;4;1;1;2;4;921;70;91951000402;9,1951E+15;9,1951E+16;201912
2;91951;901701;12;1;1;3;5;3;3;5;3;5;3;2;1;0;1;1;2;6;;;4;3;1;4;4;923;149;91951901701;9,19519E+15;9,19519E+16;201912
2;91951;901701;12;2;1;3;1;3;3;5;2;1;2;3;2;0;1;1;2;5;;;1;1;1;4;4;923;149;91951901701;9,19519E+15;9,19519E+16;201912
2;91951;901701;12;3;1;3;5;3;2;5;2;5;2;2;1;0;1;1;2;5;;;4;3;1;4;4;923;149;91951901701;9,19519E+15;9,19519E+16;201912
2;91951;901701;12;4;1;3;1;3;3;4;3;1;2;3;2;0;1;1;2;5;;;4;3;1;4;4;923;149;91951901701;9,19519E+15;9,19519E+16;201912
2;91951;901701;12;5;1;3;5;3;2;6;3;6;3;2;1;0;1;2;5;6;;;4;3;3;4;4;923;149;91951901701;9,19519E+15;9,19519E+16;201912
2;91951;901701;12;6;1;3;1;3;2;5;2;1;2;2;1;0;1;1;2;5;;;4;3;1;4;4;923;149;91951901701;9,19519E+15;9,19519E+16;201912
2;91951;901701;12;7;1;3;1;2;2;4;2;1;2;4;3;0;1;1;2;5;;;4;1;1;4;4;923;149;91951901701;9,19519E+15;9,19519E+16;201912
2;91952;900602;6;1;1;3;1;3;2;5;3;4;3;2;1;0;1;1;2;6;;;4;1;1;4;4;923;132;91952900602;9,19529E+15;9,19529E+16;201912
2;91952;900602;6;2;1;3;5;3;3;5;3;6;3;1;0;0;1;1;3;6;;;4;3;1;4;4;923;132;91952900602;9,19529E+15;9,19529E+16;201912
2;91952;900602;6;3;1;1;1;3;2;4;2;1;2;2;1;0;1;1;2;6;;;4;1;1;4;4;923;132;91952900602;9,19529E+15;9,19529E+16;201912
2;91952;900602;6;4;1;3;1;3;2;4;1;1;1;1;0;0;1;1;2;6;;;4;1;1;4;4;923;132;91952900602;9,19529E+15;9,19529E+16;201912
2;91952;900602;6;5;1;1;1;4;1;4;1;2;2;4;3;0;1;1;2;3;2;2;1;1;1;3;4;923;132;91952900602;9,19529E+15;9,19529E+16;201912
2;91952;900602;6;6;1;3;1;3;1;4;1;1;1;5;4;0;1;1;2;3;2;2;1;1;1;4;4;923;132;91952900602;9,19529E+15;9,19529E+16;201912
2;91952;900602;6;7;1;3;1;3;2;4;2;1;2;5;4;0;1;1;2;6;;;4;1;1;4;4;923;132;91952900602;9,19529E+15;9,19529E+16;201912
2;91953;900102;12;1;1;3;5;3;3;5;3;5;3;3;2;0;1;1;2;6;;;4;3;1;4;5;923;128;91953900102;9,19539E+15;9,19539E+16;201912
2;91953;900102;12;2;1;3;1;3;2;4;2;1;2;2;1;0;1;1;3;5;;;4;1;1;4;4;923;128;91953900102;9,19539E+15;9,19539E+16;201912
2;91953;900102;12;3;1;3;1;3;3;4;2;1;2;3;2;0;1;1;3;5;;;4;1;1;4;4;923;128;91953900102;9,19539E+15;9,19539E+16;201912
2;91953;900102;12;4;1;3;1;3;1;4;2;1;2;4;3;0;1;1;2;5;;;4;1;1;4;4;923;128;91953900102;9,19539E+15;9,19539E+16;201912
2;91953;900102;12;5;1;3;5;3;3;6;3;6;3;3;2;0;1;1;2;5;;;4;3;1;3;4;923;128;91953900102;9,19539E+15;9,19539E+16;201912
2;91953;900102;12;6;1;3;1;3;2;4;2;1;2;2;1;0;1;1;2;5;;;4;1;1;4;4;923;128;91953900102;9,19539E+15;9,19539E+16;201912
2;91953;900102;12;7;1;3;1;3;3;4;2;1;2;2;1;0;1;1;2;5;;;4;1;1;4;4;923;128;91953900102;9,19539E+15;9,19539E+16;201912
2;91953;900601;12;1;1;3;1;1;2;4;2;1;2;2;1;0;1;1;2;5;;;1;1;1;4;5;923;281;91953900601;9,19539E+15;9,19539E+16;201912
2;91953;900601;12;2;1;3;1;3;2;4;2;2;2;4;3;0;1;1;2;5;;;1;1;1;4;4;923;281;91953900601;9,19539E+15;9,19539E+16;201912
2;91953;900601;12;3;1;3;5;3;3;5;3;6;3;3;2;0;1;1;2;6;;;4;1;1;4;4;923;281;91953900601;9,19539E+15;9,19539E+16;201912
2;91953;900601;12;4;1;3;1;3;1;5;2;1;2;2;1;0;1;1;2;6;;;4;1;1;4;4;923;281;91953900601;9,19539E+15;9,19539E+16;201912
2;91953;900601;12;5;1;3;1;3;2;4;2;1;2;2;1;0;1;1;2;3;2;2;1;1;1;4;4;923;281;91953900601;9,19539E+15;9,19539E+16;201912
2;91953;900601;12;6;1;3;1;3;2;4;2;1;2;3;2;0;1;1;2;6;;;4;1;1;4;4;923;281;91953900601;9,19539E+15;9,19539E+16;201912
2;91953;900601;12;7;1;3;1;3;3;4;3;1;2;5;4;0;1;1;2;6;;;4;1;1;4;4;923;281;91953900601;9,19539E+15;9,19539E+16;201912
2;91953;902701;12;1;1;3;5;3;3;5;2;5;2;2;1;0;1;1;2;5;;;4;3;1;4;4;923;146;91953902701;9,19539E+15;9,19539E+16;201912
2;91953;902701;12;2;1;3;1;3;2;4;2;1;2;4;3;0;1;1;2;5;;;4;1;1;4;4;923;146;91953902701;9,19539E+15;9,19539E+16;201912
2;91953;902701;12;3;1;3;1;3;2;4;2;2;2;4;3;0;1;1;2;5;;;1;1;1;4;4;923;146;91953902701;9,19539E+15;9,19539E+16;201912
2;91953;902701;12;4;1;3;1;3;3;4;3;1;2;3;2;0;1;1;2;3;2;2;1;1;1;4;4;923;146;91953902701;9,19539E+15;9,19539E+16;201912
2;91953;902701;12;5;1;3;1;3;2;4;3;1;2;2;1;0;1;1;2;5;;;4;1;1;4;4;923;146;91953902701;9,19539E+15;9,19539E+16;201912
2;91953;902701;12;6;1;3;1;4;3;4;2;1;3;3;2;0;1;1;2;5;;;4;1;1;4;4;923;146;91953902701;9,19539E+15;9,19539E+16;201912
2;91953;902701;12;7;1;3;5;3;3;5;3;5;2;2;1;0;1;1;2;5;;;4;3;1;4;4;923;146;91953902701;9,19539E+15;9,19539E+16;201912
1;92050;1703;12;1;1;3;1;3;1;2;1;1;1;4;3;0;1;1;2;1;;;1;1;1;2;4;911;155;92050001703;9,205E+15;9,205E+16;201912
1;92050;1703;12;2;1;3;1;3;3;2;1;1;1;5;4;0;1;1;2;1;;;1;1;1;2;4;911;155;92050001703;9,205E+15;9,205E+16;201912
1;92050;1703;12;3;1;3;1;2;3;4;2;1;2;3;2;0;2;1;2;1;;;1;1;1;2;4;911;155;92050001703;9,205E+15;9,205E+16;201912
1;92050;1703;12;4;1;1;1;3;2;4;2;1;2;2;1;1;1;1;2;1;;;1;1;1;2;4;911;155;92050001703;9,205E+15;9,205E+16;201912
1;92050;1703;12;5;1;1;1;2;2;4;3;1;2;3;2;0;2;1;2;1;;;1;1;1;2;4;911;155;92050001703;9,205E+15;9,205E+16;201912
1;92050;1703;12;6;1;3;5;3;1;4;2;6;2;3;2;0;2;1;5;1;;;2;1;1;2;4;911;155;92050001703;9,205E+15;9,205E+16;201912
1;92050;1703;12;8;1;3;1;3;2;4;2;1;2;4;3;0;1;1;2;1;;;1;1;1;2;4;911;155;92050001703;9,205E+15;9,205E+16;201912
1;92050;2503;12;1;1;3;1;1;2;2;2;1;2;6;5;0;1;1;1;1;;;1;1;1;2;4;911;160;92050002503;9,205E+15;9,205E+16;201912
1;92050;2503;12;2;1;3;1;3;1;2;1;1;1;4;3;1;1;1;1;1;;;1;1;1;2;4;911;160;92050002503;9,205E+15;9,205E+16;201912
1;92050;2503;12;3;1;3;2;1;1;2;1;1;2;3;2;0;1;1;1;1;;;1;1;1;2;5;911;160;92050002503;9,205E+15;9,205E+16;201912
1;92050;2503;12;4;1;3;2;3;1;2;1;1;1;4;3;0;1;1;1;1;;;1;1;1;2;4;911;160;92050002503;9,205E+15;9,205E+16;201912
1;92050;2503;12;5;1;1;1;3;1;2;1;1;2;5;4;0;1;1;1;1;;;1;1;1;2;4;911;160;92050002503;9,205E+15;9,205E+16;201912
1;92050;2503;12;6;1;1;1;1;1;2;1;1;1;3;1;0;1;1;1;1;;;1;1;1;2;4;911;160;92050002503;9,205E+15;9,205E+16;201912
1;92050;2503;12;7;1;3;1;1;2;4;2;1;2;4;3;0;1;1;1;1;;;1;1;1;1;4;911;160;92050002503;9,205E+15;9,205E+16;201912
2;92053;900102;12;1;1;3;1;3;2;4;1;1;2;3;2;0;1;1;5;1;;;1;1;1;2;4;923;92;92053900102;9,20539E+15;9,20539E+16;201912
2;92053;900102;12;2;1;3;1;1;1;2;1;1;2;5;4;0;1;1;2;1;;;1;1;1;2;4;923;92;92053900102;9,20539E+15;9,20539E+16;201912
2;92053;900102;12;3;1;3;1;3;2;4;2;1;2;3;2;0;1;1;2;1;;;1;1;1;2;4;923;92;92053900102;9,20539E+15;9,20539E+16;201912
2;92053;900102;12;4;1;3;1;3;2;4;2;1;2;3;2;0;1;1;2;1;;;1;1;1;2;4;923;92;92053900102;9,20539E+15;9,20539E+16;201912
2;92053;900102;12;5;1;3;1;3;3;4;2;4;3;1;0;0;2;1;2;1;;;1;2;1;2;4;923;92;92053900102;9,20539E+15;9,20539E+16;201912
2;92053;900102;12;6;1;3;5;3;3;7;3;7;3;1;0;0;2;4;5;3;2;2;2;3;1;2;4;923;92;92053900102;9,20539E+15;9,20539E+16;201912
2;92053;900102;12;7;1;3;1;3;1;4;1;1;1;3;2;1;1;1;2;1;;;1;1;1;2;4;923;92;92053900102;9,20539E+15;9,20539E+16;201912
2;92053;900502;6;1;1;3;1;3;3;4;3;1;3;3;2;0;1;1;2;1;;;1;1;1;2;4;922;151;92053900502;9,20539E+15;9,20539E+16;201912
2;92053;900502;6;2;1;3;1;2;2;4;1;1;2;2;1;0;1;1;2;1;;;1;1;1;2;1;922;151;92053900502;9,20539E+15;9,20539E+16;201912
2;92053;900502;6;3;1;3;1;3;1;2;1;1;2;3;2;0;1;1;2;1;;;1;1;1;2;4;922;151;92053900502;9,20539E+15;9,20539E+16;201912
2;92053;900502;6;4;1;3;1;2;1;4;2;1;2;3;2;0;1;1;2;1;;;1;1;1;2;4;922;151;92053900502;9,20539E+15;9,20539E+16;201912
